age_vehicule,agepr,nb_autre_carbu,consommation,cs42pr,decile_rev,nb_diesel,dip14pr,distance_autre_carbu,distance_diesel,distance_essence,nb_essence,ident_men,nactifs,nenfants,niveau_vie_decile,npers,ocde10,pondmen,puissance,situapr,tuu,typmen,veh_tot,rural,petite_ville,moyenne_ville,grande_ville,paris,distance,niveau_vie_quintile,donation_class_3
10.0,35,0,6.0,45.0,9,2,31.0,0.0,17000.0,0.0,0,9300001835000,2,2,7,4,2.1,1467.1803618,5.0,1.0,5,4,2,0,0,1,0,0,17000.0,4.0,7_0
6.0,44,0,9999.0,48.0,8,0,60.0,0.0,0.0,18703.2480891,2,9300001838000,2,1,6,3,2.0,908.12840861,4.0,1.0,7,4,2,0,0,0,1,0,18703.2480891,3.0,6_0
19.0,39,0,6.0,55.0,3,0,32.0,0.0,0.0,6404.6020539,1,9300001844000,1,1,1,3,1.8,3932.0034574,5.0,1.0,7,4,1,0,0,0,1,0,6404.6020539,1.0,1_0
0.0,85,0,0.0,72.0,4,0,70.0,0.0,0.0,0.0,0,9300001853000,0,0,6,1,1.0,3559.2797618,0.0,5.0,7,1,0,0,0,0,1,0,0.0,3.0,6_0
15.0,58,0,8.3,45.0,7,0,60.0,0.0,0.0,12959.993169,1,9300001868000,1,0,7,2,1.5,1294.8938834,8.0,1.0,7,3,1,0,0,0,1,0,12959.993169,4.0,7_0
1.0,85,1,0.0,86.0,5,0,32.0,8439.7610424,0.0,0.0,0,9300001913000,0,0,7,1,1.0,1441.6409811,1.0,5.0,5,1,1,0,0,1,0,0,8439.7610424,4.0,7_0
62.0,48,0,7.0,52.0,9,0,52.0,0.0,0.0,15000.0,1,9300001915000,2,2,6,4,2.3,1466.8265799,2.0,1.0,7,4,1,0,0,0,1,0,15000.0,3.0,6_0
0.0,70,0,0.0,77.0,2,0,71.0,0.0,0.0,0.0,0,9300001923000,0,0,4,1,1.0,3627.4848667,0.0,5.0,7,1,0,0,0,0,1,0,0.0,2.0,4_0
0.0,69,0,0.0,86.0,3,0,71.0,0.0,0.0,0.0,0,9300001925000,0,0,5,1,1.0,911.98458466,0.0,5.0,7,1,0,0,0,0,1,0,0.0,3.0,5_0
9.0,45,0,6.0,42.0,6,1,35.0,0.0,9042.3563723,0.0,0,9300001934000,2,2,3,4,2.1,2926.5163347,5.0,1.0,7,4,1,0,0,0,1,0,9042.3563723,2.0,3_0
21.0,67,0,9999.0,43.0,8,1,34.0,0.0,8245.0358533,19017.9252419,2,9300001935000,2,1,7,3,2.0,2066.7893101,4.0,1.0,7,4,3,0,0,0,1,0,27262.9610952,4.0,7_0
12.0,44,0,9999.0,56.0,4,1,52.0,0.0,11158.502639,11027.819167,1,9300001945000,2,2,2,4,2.1,2082.3879618,6.0,1.0,7,4,2,0,0,0,1,0,22186.321806,1.0,2_0
11.0,51,0,5.0,38.0,10,2,32.0,0.0,17049.8001347,0.0,0,9300001955000,2,0,10,2,1.5,1811.8521093,5.0,1.0,7,3,2,0,0,0,1,0,17049.8001347,5.0,10_0
0.0,88,0,0.0,77.0,3,0,60.0,0.0,0.0,0.0,0,9300001963000,0,0,5,1,1.0,2537.7032201,0.0,5.0,7,1,0,0,0,0,1,0,0.0,3.0,5_0
0.0,74,0,0.0,75.0,8,0,34.0,0.0,0.0,0.0,0,9300001964000,0,0,9,2,1.5,2919.3965876,0.0,5.0,7,3,0,0,0,0,1,0,0.0,5.0,9_0
5.0,52,0,6.0,69.0,7,1,51.0,0.0,11601.67185,0.0,0,9300002014000,1,2,5,3,2.0,3642.5303422,10.0,1.0,5,2,1,0,0,1,0,0,11601.67185,3.0,5_0
1.0,45,0,9999.0,54.0,9,0,35.0,0.0,0.0,9681.820038,1,9300002035000,3,2,8,3,2.0,2523.262965,5.0,1.0,7,2,2,0,0,0,1,0,9681.820038,4.0,8_0
0.0,59,0,0.0,85.0,1,0,43.0,0.0,0.0,0.0,0,9300002043000,0,0,2,1,1.0,3032.90332,0.0,8.0,7,1,0,0,0,0,1,0,0.0,1.0,2_0
2.0,62,0,5.8,72.0,10,2,42.0,0.0,32506.125306,8804.4050971,1,9300002045000,1,2,7,4,2.5,1906.8486778,9.0,5.0,7,4,3,0,0,0,1,0,41310.5304031,4.0,7_0
18.0,37,0,9999.0,52.0,1,0,32.0,0.0,0.0,2284.5020379,1,9300002054000,1,1,1,2,1.3,4429.3332826,4.0,1.0,7,2,1,0,0,0,1,0,2284.5020379,1.0,1_0
0.0,70,0,9998.0,77.0,3,1,43.0,0.0,0.0,0.0,0,9300002063000,0,0,5,1,1.0,4505.5837405,98.0,5.0,7,1,1,0,0,0,1,0,0.0,3.0,5_0
4.0,57,0,7.0,23.0,10,2,14.0,0.0,27385.890573,0.0,0,9300002065000,2,1,10,3,2.0,3624.6703528,9.0,1.0,7,4,2,0,0,0,1,0,27385.890573,5.0,10_0
0.0,49,0,0.0,43.0,3,0,34.0,0.0,0.0,0.0,0,9300002113000,1,0,5,1,1.0,2451.5027106,0.0,1.0,7,1,0,0,0,0,1,0,0.0,3.0,5_0
5.0,40,0,75.0,42.0,9,0,21.0,0.0,0.0,29381.241456,2,9300002115000,2,2,8,4,2.1,1885.6012503,7.0,1.0,7,4,2,0,0,0,1,0,29381.241456,4.0,8_0
0.0,29,0,0.0,48.0,10,0,43.0,0.0,0.0,0.0,0,9300002125000,2,3,8,5,2.4,1701.0895301,0.0,1.0,7,4,0,0,0,0,1,0,0.0,4.0,8_0
4.0,75,0,2.5,72.0,1,0,45.0,0.0,0.0,3568.4370904,1,9300002134000,0,0,1,1,1.0,2422.1001959,4.0,5.0,7,1,1,0,0,0,1,0,3568.4370904,1.0,1_0
10.0,36,0,6.5,46.0,5,1,32.0,0.0,19868.734644,0.0,0,9300002135000,1,1,6,2,1.3,2448.5096518,8.0,1.0,7,2,1,0,0,0,1,0,19868.734644,3.0,6_0
0.0,22,0,0.0,84.0,1,0,42.0,0.0,0.0,0.0,0,9300002143000,0,0,1,1,1.0,4839.3779995,0.0,3.0,7,1,0,0,0,0,1,0,0.0,1.0,1_0
0.0,52,0,9999.0,54.0,2,1,60.0,0.0,1500.0,0.0,0,9300002144000,2,0,2,2,1.5,2930.8469369,6.0,1.0,7,3,1,0,0,0,1,0,1500.0,1.0,2_0
15.0,66,0,9999.0,77.0,3,1,51.0,0.0,4572.6712503,0.0,0,9300002145000,0,0,6,1,1.0,1784.4884518,6.0,5.0,7,1,1,0,0,0,1,0,4572.6712503,3.0,6_0
8.0,68,0,7.0,74.0,4,0,31.0,0.0,0.0,4108.1416289,1,9300002154000,0,0,7,1,1.0,3615.4875691,4.0,5.0,7,1,1,0,0,0,1,0,4108.1416289,4.0,7_0
1.0,48,0,9999.0,47.0,6,1,32.0,0.0,10346.006278,10983.4763,1,9300002155000,2,0,6,2,1.5,1979.3787509,4.0,1.0,7,3,2,0,0,0,1,0,21329.482578000003,3.0,6_0
14.0,43,0,9999.0,62.0,2,1,51.0,0.0,10590.724138,0.0,0,9300002164000,1,1,2,2,1.3,5121.6257116,8.0,1.0,7,2,1,0,0,0,1,0,10590.724138,1.0,2_0
0.0,50,0,9999.0,37.0,10,0,14.0,0.0,0.0,6000.0,1,9300002165000,1,3,10,5,2.6,1509.0928469,99.0,1.0,7,4,1,0,0,0,1,0,6000.0,5.0,10_0
4.0,50,0,5.5,54.0,4,1,21.0,0.0,14803.110883,0.0,0,9300002213000,1,0,7,1,1.0,2125.2499823,5.0,1.0,7,1,1,0,0,0,1,0,14803.110883,4.0,7_0
10.0,65,0,6.0,75.0,8,2,60.0,0.0,21025.1312408,0.0,0,9300002215000,0,0,8,2,1.5,1323.4653298,7.0,5.0,7,3,2,0,0,0,1,0,21025.1312408,4.0,8_0
0.0,71,0,0.0,75.0,6,0,70.0,0.0,0.0,0.0,0,9300002225000,0,0,6,2,1.5,1585.4491751,0.0,5.0,7,3,0,0,0,0,1,0,0.0,3.0,6_0
0.0,46,0,0.0,85.0,2,0,51.0,0.0,0.0,0.0,0,9300002233000,0,0,4,1,1.0,3286.742728,0.0,7.0,7,1,0,0,0,0,1,0,0.0,2.0,4_0
24.0,59,0,6.5,46.0,8,1,42.0,0.0,4000.0,0.0,0,9300002244000,1,1,9,2,1.5,3949.2853176,4.0,1.0,7,2,1,0,0,0,1,0,4000.0,5.0,9_0
5.0,55,0,6.0,43.0,6,1,34.0,0.0,13945.594014,0.0,0,9300002245000,1,0,8,1,1.0,1489.863019,6.0,1.0,7,1,1,0,0,0,1,0,13945.594014,4.0,8_0
4.0,73,0,7.0,77.0,3,0,60.0,0.0,0.0,4000.0,1,9300002254000,0,0,2,2,1.5,1957.4698854,5.0,5.0,7,3,1,0,0,0,1,0,4000.0,1.0,2_0
0.0,87,0,0.0,77.0,7,0,52.0,0.0,0.0,0.0,0,9300002263000,0,0,9,1,1.0,5458.6362515,0.0,5.0,7,1,0,0,0,0,1,0,0.0,5.0,9_0
11.0,31,0,6.0,46.0,7,1,32.0,0.0,14215.223771,0.0,0,9300002264000,2,2,4,4,2.1,2222.6928576,5.0,1.0,7,4,1,0,0,0,1,0,14215.223771,2.0,4_0
7.0,40,0,6.5,38.0,10,1,11.0,0.0,13204.5052,17401.276882,1,9300002315000,2,2,9,4,2.1,2600.0319953,5.0,1.0,7,4,2,0,0,0,1,0,30605.782081999998,5.0,9_0
0.0,19,0,0.0,84.0,1,0,43.0,0.0,0.0,0.0,0,9300002324000,0,0,1,1,1.0,4686.4719764,0.0,3.0,7,1,0,0,0,0,1,0,0.0,1.0,1_0
0.0,37,0,0.0,65.0,3,1,32.0,0.0,0.0,0.0,0,9300002333000,1,1,2,3,1.8,1680.0216361,0.0,1.0,7,4,1,0,0,0,1,0,0.0,1.0,2_0
9.0,43,0,9999.0,68.0,5,1,71.0,0.0,5673.8808176,0.0,0,9300002334000,1,1,3,3,1.8,2016.9289345,6.0,1.0,7,4,1,0,0,0,1,0,5673.8808176,2.0,3_0
1.0,56,0,5.0,37.0,8,2,31.0,0.0,38300.0,0.0,0,9300002335000,3,1,7,3,2.0,1271.5311784,5.0,1.0,7,4,2,0,0,0,1,0,38300.0,4.0,7_0
0.0,84,0,0.0,77.0,1,0,71.0,0.0,0.0,0.0,0,9300002344000,0,0,1,1,1.0,3813.4067193,0.0,5.0,7,1,0,0,0,0,1,0,0.0,1.0,1_0
4.0,73,0,6.0,75.0,7,2,45.0,0.0,20782.856266900002,0.0,0,9300002345000,0,0,7,2,1.5,1213.5172499,6.0,5.0,7,3,2,0,0,0,1,0,20782.856266900002,4.0,7_0
6.0,65,0,7.0,86.0,2,1,51.0,0.0,7480.2038587,0.0,0,9300002354000,0,0,1,2,1.5,1146.5806722,7.0,5.0,7,3,1,0,0,0,1,0,7480.2038587,1.0,1_0
7.0,48,0,9999.0,22.0,10,1,24.0,0.0,9317.3078287,0.0,0,9300002364000,2,1,10,3,1.8,4125.6095424,8.0,1.0,7,4,1,0,0,0,1,0,9317.3078287,5.0,10_0
6.0,41,0,9999.0,37.0,10,2,15.0,0.0,29639.709178999998,0.0,0,9300002365000,2,2,10,4,2.1,1713.5428896,8.0,1.0,7,4,2,0,0,0,1,0,29639.709178999998,5.0,10_0
3.0,52,1,6.0,85.0,10,1,35.0,9748.1259562,17743.930119,6602.7376171,1,9300002415000,3,2,9,4,2.5,736.4170602,4.0,5.0,7,4,3,0,0,0,1,0,34094.7936923,5.0,9_0
1.0,71,0,6.0,78.0,7,1,71.0,0.0,9749.6828897,6757.815534,1,9300002425000,0,0,7,2,1.5,1568.3199601,6.0,5.0,7,3,2,0,0,0,1,0,16507.4984237,4.0,7_0
20.0,69,0,7.2,78.0,5,0,70.0,0.0,0.0,7691.63626,1,9300002434000,1,1,2,3,2.0,1668.7810914,29.0,5.0,5,4,1,0,0,1,0,0,7691.63626,1.0,2_0
1.0,58,0,6.0,64.0,7,2,71.0,0.0,23844.4920208,0.0,0,9300002435000,2,0,7,2,1.5,888.06843805,7.0,1.0,7,3,2,0,0,0,1,0,23844.4920208,4.0,7_0
16.0,39,0,9999.0,81.0,3,0,71.0,0.0,0.0,3896.019979,2,9300002444000,1,0,1,3,2.0,4127.8394284,4.0,4.0,7,5,2,0,0,0,1,0,3896.019979,1.0,1_0
4.0,40,0,9999.0,52.0,4,0,52.0,0.0,0.0,6711.843317,1,9300002445000,1,2,3,3,1.6,2359.5651958,4.0,1.0,7,2,1,0,0,0,1,0,6711.843317,2.0,3_0
0.0,76,0,0.0,86.0,2,0,71.0,0.0,0.0,0.0,0,9300002453000,0,0,3,1,1.0,1358.5393125,0.0,5.0,7,1,0,0,0,0,1,0,0.0,2.0,3_0
24.0,72,0,5.0,74.0,6,1,32.0,0.0,2636.9927536,0.0,0,9300002454000,0,0,9,1,1.0,3518.1153027,6.0,5.0,7,1,1,0,0,0,1,0,2636.9927536,5.0,9_0
12.0,71,0,6.6,75.0,7,2,45.0,0.0,8759.9055391,0.0,0,9300002455000,0,0,7,2,1.5,1504.611006,6.0,5.0,5,3,2,0,0,1,0,0,8759.9055391,4.0,7_0
0.0,47,0,4.0,52.0,1,0,71.0,0.0,0.0,6000.0,1,9300002463000,1,0,2,1,1.0,3723.3120471,5.0,4.0,7,1,1,0,0,0,1,0,6000.0,1.0,2_0
20.0,62,0,9999.0,77.0,3,0,15.0,0.0,0.0,5961.4795101,1,9300002464000,0,0,6,1,1.0,4268.0529468,7.0,5.0,7,1,1,0,0,0,1,0,5961.4795101,3.0,6_0
9.0,69,0,5.0,78.0,2,1,52.0,0.0,2000.0,0.0,0,9300002514000,0,0,3,1,1.0,4054.477204,99.0,5.0,7,1,1,0,0,0,1,0,2000.0,2.0,3_0
3.0,35,0,9999.0,65.0,7,2,52.0,0.0,20862.4801867,11007.145983,1,9300002515000,2,1,4,3,2.0,2410.3627731,4.0,1.0,7,4,3,0,0,0,1,0,31869.6261697,2.0,4_0
16.0,54,0,7.5,54.0,1,1,31.0,0.0,15000.0,0.0,0,9300002524000,1,0,2,1,1.0,2419.3641983,6.0,4.0,7,1,1,0,0,0,1,0,15000.0,1.0,2_0
15.0,27,0,9999.0,62.0,8,1,52.0,0.0,18892.808887,0.0,0,9300002535000,2,0,9,2,1.5,2851.0153294,5.0,1.0,7,3,1,0,0,0,1,0,18892.808887,5.0,9_0
0.0,69,0,0.0,77.0,2,0,70.0,0.0,0.0,0.0,0,9300002543000,0,0,3,1,1.0,2547.4847095,0.0,5.0,7,1,0,0,0,0,1,0,0.0,2.0,3_0
0.0,19,0,0.0,63.0,7,0,60.0,0.0,0.0,0.0,0,9300002544000,2,0,7,2,1.5,4396.24996,0.0,1.0,7,5,0,0,0,0,1,0,0.0,4.0,7_0
3.0,35,0,9999.0,21.0,8,3,71.0,0.0,37358.97096,8098.0702222,1,9300002545000,1,2,4,5,2.6,937.15287887,9.0,1.0,7,5,4,0,0,0,1,0,45457.0411822,2.0,4_0
17.0,22,0,7.0,63.0,1,0,44.0,0.0,0.0,12374.444183,1,9300002553000,1,0,2,1,1.0,4410.6129001,5.0,4.0,5,1,1,0,0,1,0,0,12374.444183,1.0,2_0
0.0,49,0,0.0,45.0,6,0,42.0,0.0,0.0,0.0,0,9300002563000,1,0,9,1,1.0,3768.0333961,0.0,1.0,7,1,0,0,0,0,1,0,0.0,5.0,9_0
1.0,72,0,8.0,68.0,2,0,71.0,0.0,0.0,9681.820038,1,9300002614000,0,0,3,1,1.0,1688.9972555,5.0,5.0,7,1,1,0,0,0,1,0,9681.820038,2.0,3_0
9.0,37,0,7.5,34.0,10,1,12.0,0.0,20887.623169,6958.8081523,1,9300002615000,2,1,10,3,1.8,2201.5146673,9.0,1.0,7,4,2,0,0,0,1,0,27846.4313213,5.0,10_0
0.0,89,0,0.0,72.0,1,0,71.0,0.0,0.0,0.0,0,9300002623000,0,0,1,1,1.0,2651.4702642,0.0,5.0,7,1,0,0,0,0,1,0,0.0,1.0,1_0
13.0,73,0,6.5,75.0,4,1,70.0,0.0,6711.3764412,0.0,0,9300002624000,0,0,7,1,1.0,3595.7688432,5.0,5.0,7,1,1,0,0,0,1,0,6711.3764412,4.0,7_0
9.0,36,0,6.0,52.0,8,2,22.0,0.0,33000.0,0.0,0,9300002625000,2,0,9,2,1.5,1411.5894017,7.0,1.0,7,3,2,0,0,0,1,0,33000.0,5.0,9_0
4.0,38,0,6.0,48.0,9,2,32.0,0.0,33004.626430000004,0.0,0,9300002635000,2,3,6,5,2.6,1892.6056916,7.0,1.0,7,4,2,0,0,0,1,0,33004.626430000004,3.0,6_0
0.0,63,0,0.0,45.0,7,0,16.0,0.0,0.0,0.0,0,9300002643000,1,0,10,1,1.0,3019.0259193,0.0,1.0,7,1,0,0,0,0,1,0,0.0,5.0,10_0
0.0,38,0,9999.0,54.0,6,2,22.0,0.0,40000.0,0.0,0,9300002645000,2,2,3,4,2.1,1908.9210075,5.0,1.0,7,4,2,0,0,0,1,0,40000.0,2.0,3_0
16.0,75,0,6.0,75.0,6,0,22.0,0.0,0.0,2571.789585,1,9300002654000,0,0,9,1,1.0,2930.6345414,7.0,5.0,7,1,1,0,0,0,1,0,2571.789585,5.0,9_0
6.0,64,0,6.0,78.0,7,2,43.0,0.0,15456.75506,0.0,0,9300002655000,0,0,7,2,1.5,2728.1587302,6.0,5.0,5,3,2,0,0,1,0,0,15456.75506,4.0,7_0
0.0,32,0,0.0,46.0,1,0,23.0,0.0,0.0,0.0,0,9300002663000,1,0,1,1,1.0,4527.0736379,0.0,1.0,7,1,0,0,0,0,1,0,0.0,1.0,1_0
8.0,81,0,5.0,74.0,8,1,22.0,0.0,20000.0,0.0,0,9300002714000,0,0,8,2,1.5,1188.2998183,5.0,5.0,5,3,1,0,0,1,0,0,20000.0,4.0,8_0
16.0,56,0,9999.0,38.0,3,1,52.0,0.0,12212.413333,0.0,0,9300002715000,1,0,5,1,1.0,1313.8691115,5.0,1.0,7,1,1,0,0,0,1,0,12212.413333,3.0,5_0
8.0,76,0,7.0,72.0,6,2,52.0,0.0,13786.9463424,0.0,0,9300002725000,0,0,9,1,1.0,1763.5899386,8.0,5.0,7,1,2,0,0,0,1,0,13786.9463424,5.0,9_0
8.0,52,0,9999.0,37.0,10,2,31.0,0.0,17506.125306,18090.650106,1,9300002735000,3,1,9,3,2.0,1490.6189038,5.0,1.0,7,4,3,0,0,0,1,0,35596.775412,5.0,9_0
8.0,49,0,10.5,63.0,8,1,71.0,0.0,25615.744089,11000.0,1,9300002744000,2,0,8,2,1.5,3793.3718784,7.0,1.0,7,3,2,0,0,0,1,0,36615.744089,4.0,8_0
5.0,37,0,7.0,47.0,9,0,44.0,0.0,0.0,14892.2541958,2,9300002745000,2,1,8,3,1.8,1958.5819445,6.0,1.0,7,4,3,0,0,0,1,0,14892.2541958,4.0,8_0
0.0,67,0,0.0,77.0,5,0,52.0,0.0,0.0,0.0,0,9300002753000,1,1,4,2,1.5,5675.4825417,0.0,5.0,2,2,0,0,1,0,0,0,0.0,2.0,4_0
6.0,34,0,9999.0,46.0,3,1,43.0,0.0,17055.172473,0.0,0,9300002754000,1,0,5,1,1.0,3482.0044151,5.0,1.0,7,1,1,0,0,0,1,0,17055.172473,3.0,5_0
0.0,81,0,9999.0,75.0,4,0,34.0,0.0,0.0,5000.0,1,9300002763000,0,0,7,1,1.0,3499.6091299,99.0,5.0,7,1,1,0,0,0,1,0,5000.0,4.0,7_0
4.0,61,0,9999.0,33.0,10,0,21.0,0.0,0.0,11984.027036,1,9300002765000,2,0,10,2,1.5,1372.2739187,7.0,1.0,7,3,1,0,0,0,1,0,11984.027036,5.0,10_0
0.0,35,0,9999.0,52.0,4,1,52.0,0.0,0.0,0.0,0,9300002815000,1,3,1,4,2.3,1737.6389093,99.0,1.0,7,2,1,0,0,0,1,0,0.0,1.0,1_0
8.0,79,0,6.2,75.0,7,1,60.0,0.0,16554.677641,3378.7568681,1,9300002825000,0,0,7,2,1.5,1254.643347,7.0,5.0,7,3,2,0,0,0,1,0,19933.4345091,4.0,7_0
11.0,44,0,9999.0,52.0,6,0,43.0,0.0,0.0,4344.9144131,1,9300002834000,2,0,6,2,1.5,2835.0441258,4.0,1.0,7,3,1,0,0,0,1,0,4344.9144131,3.0,6_0
7.0,42,0,9999.0,21.0,1,1,42.0,0.0,0.0,0.0,0,9300002835000,2,1,1,3,1.8,3866.5381147,99.0,1.0,7,4,1,0,0,0,1,0,0.0,1.0,1_0
0.0,35,0,0.0,81.0,2,0,52.0,0.0,0.0,0.0,0,9300002843000,2,2,1,4,2.1,1693.6540007,0.0,4.0,7,4,0,0,0,0,1,0,0.0,1.0,1_0
11.0,28,0,8.0,37.0,3,1,32.0,0.0,16643.541254,0.0,0,9300002853000,1,0,5,1,1.0,3455.8398318,8.0,1.0,7,1,1,0,0,0,1,0,16643.541254,3.0,5_0
3.0,55,0,10.0,22.0,9,2,42.0,0.0,47117.66103,0.0,0,9300002855000,2,2,8,4,2.1,2987.377224,7.0,1.0,7,4,2,0,0,0,1,0,47117.66103,4.0,8_0
0.0,84,0,0.0,77.0,2,0,52.0,0.0,0.0,0.0,0,9300002863000,0,0,4,1,1.0,4883.7291198,0.0,5.0,7,1,0,0,0,0,1,0,0.0,2.0,4_0
3.0,57,0,7.5,46.0,3,0,52.0,0.0,0.0,11024.623154,1,9300002864000,1,0,5,1,1.0,3400.1138889,4.0,1.0,7,1,1,0,0,0,1,0,11024.623154,3.0,5_0
11.0,29,0,5.0,53.0,8,2,43.0,0.0,25072.416856,0.0,0,9300002914000,2,1,7,3,1.8,3719.3163693,5.0,1.0,7,4,2,0,0,0,1,0,25072.416856,4.0,7_0
9.0,32,0,5.0,47.0,5,2,23.0,0.0,15000.0,0.0,0,9300002925000,2,2,2,4,2.1,1777.6902252,6.0,1.0,7,4,2,0,0,0,1,0,15000.0,1.0,2_0
0.0,87,0,0.0,77.0,3,0,70.0,0.0,0.0,0.0,0,9300002933000,0,0,5,1,1.0,4625.1080115,0.0,5.0,7,1,0,0,0,0,1,0,0.0,3.0,5_0
9.0,65,0,5.0,71.0,3,1,43.0,0.0,12698.921971,0.0,0,9300002934000,0,0,2,2,1.5,1372.2027366,5.0,5.0,7,3,1,0,0,0,1,0,12698.921971,1.0,2_0
0.0,25,0,8.0,67.0,7,1,52.0,0.0,21987.861716,5710.102143,1,9300002935000,2,2,5,3,2.0,3430.9242294,8.0,1.0,7,2,2,0,0,0,1,0,27697.963859,3.0,5_0
11.0,47,0,9999.0,68.0,6,1,71.0,0.0,9043.4468665,0.0,0,9300002953000,1,6,1,8,3.5,2716.7134665,8.0,1.0,7,4,1,0,0,0,1,0,9043.4468665,1.0,1_0
5.0,72,0,9999.0,72.0,6,0,42.0,0.0,0.0,5249.3643582,1,9300002954000,0,0,9,1,1.0,4956.3843535,4.0,5.0,7,1,1,0,0,0,1,0,5249.3643582,5.0,9_0
5.0,39,0,9999.0,43.0,9,2,24.0,0.0,28279.3616272,0.0,0,9300002955000,2,2,7,4,2.1,2337.0407984,6.0,1.0,7,4,2,0,0,0,1,0,28279.3616272,4.0,7_0
11.0,79,0,6.0,77.0,5,1,52.0,0.0,6074.6787777,0.0,0,9300002964000,0,0,5,2,1.5,5524.132828,5.0,5.0,7,3,1,0,0,0,1,0,6074.6787777,3.0,5_0
0.0,44,0,0.0,85.0,4,0,52.0,0.0,0.0,0.0,0,9300003013000,0,3,1,5,2.6,1682.1259732,0.0,7.0,7,4,0,0,0,0,1,0,0.0,1.0,1_0
0.0,23,0,9999.0,62.0,9,1,45.0,0.0,20000.0,10000.0,1,9300003015000,2,1,9,2,1.5,2280.8812036,99.0,1.0,3,2,2,0,1,0,0,0,30000.0,5.0,9_0
19.0,45,0,9.0,68.0,2,1,71.0,0.0,36877.625094,0.0,0,9300003023000,2,0,1,2,1.5,1323.9969211,6.0,1.0,7,3,1,0,0,0,1,0,36877.625094,1.0,1_0
0.0,81,0,0.0,74.0,5,0,53.0,0.0,0.0,0.0,0,9300003024000,0,0,8,1,1.0,2816.0184937,0.0,5.0,7,1,0,0,0,0,1,0,0.0,4.0,8_0
16.0,76,0,5.0,86.0,1,1,71.0,0.0,1000.0,0.0,0,9300003033000,0,0,1,1,1.0,2032.5191901,99.0,5.0,7,1,1,0,0,0,1,0,1000.0,1.0,1_0
9.0,65,0,5.5,77.0,5,1,70.0,0.0,11265.288779,0.0,0,9300003034000,1,1,3,3,2.0,2080.825463,5.0,5.0,7,4,1,0,0,0,1,0,11265.288779,2.0,3_0
7.0,42,1,11.0,37.0,10,0,15.0,13564.245176,0.0,12900.0874351,2,9300003035000,2,3,10,5,2.4,1783.7765349,22.0,1.0,2,4,3,0,1,0,0,0,26464.3326111,5.0,10_0
9.0,77,0,7.0,86.0,4,1,52.0,0.0,5321.539622,0.0,0,9300003045000,0,0,3,2,1.5,701.00729262,4.0,5.0,3,3,1,0,1,0,0,0,5321.539622,2.0,3_0
16.0,67,0,6.7,72.0,1,0,60.0,0.0,0.0,5175.8853727,1,9300003054000,0,0,1,2,1.5,1963.6605806,6.0,5.0,7,3,1,0,0,0,1,0,5175.8853727,1.0,1_0
8.0,74,1,6.0,74.0,8,0,70.0,924.33447099,0.0,0.0,0,9300003114000,0,0,9,2,1.5,1694.4052624,4.0,5.0,7,3,1,0,0,0,1,0,924.33447099,5.0,9_0
3.0,72,0,5.0,72.0,8,1,45.0,0.0,17743.930119,0.0,0,9300003115000,0,0,8,2,1.5,1984.4199564,4.0,5.0,3,3,1,0,1,0,0,0,17743.930119,4.0,8_0
7.0,34,0,9999.0,63.0,3,1,71.0,0.0,13742.659193,0.0,0,9300003124000,1,2,1,4,2.1,3096.3976086,6.0,1.0,7,4,1,0,0,0,1,0,13742.659193,1.0,1_0
9.0,64,0,6.0,74.0,10,3,42.0,0.0,30671.997541999997,1533.9049587,1,9300003125000,1,0,9,4,2.5,692.61536969,5.0,5.0,3,5,4,0,1,0,0,0,32205.9025007,5.0,9_0
9.0,62,0,6.0,45.0,8,1,42.0,0.0,12000.0,0.0,0,9300003134000,1,0,10,1,1.0,1516.9353133,4.0,1.0,7,1,1,0,0,0,1,0,12000.0,5.0,10_0
10.0,81,0,6.0,74.0,7,0,70.0,0.0,0.0,20472.4591866,2,9300003135000,0,0,7,2,1.5,732.32114725,5.0,5.0,3,3,2,0,1,0,0,0,20472.4591866,4.0,7_0
13.0,28,0,7.0,68.0,7,1,44.0,0.0,18143.008415,13291.372965,1,9300003143000,2,1,6,3,1.8,6190.5953944,4.0,1.0,3,4,2,0,1,0,0,0,31434.38138,3.0,6_0
12.0,44,0,6.0,38.0,10,1,31.0,0.0,19195.855091,4605.7629428,1,9300003145000,2,2,9,4,2.1,2411.4423995,8.0,1.0,3,4,2,0,1,0,0,0,23801.6180338,5.0,9_0
12.0,70,0,7.0,74.0,9,2,22.0,0.0,18747.5184294,722.21333333,1,9300003155000,0,0,9,2,1.5,1337.7408424,6.0,5.0,7,3,3,0,0,0,1,0,19469.73176273,5.0,9_0
9.0,85,0,10.0,72.0,3,0,32.0,0.0,0.0,7979.5794163,1,9300003163000,0,0,6,1,1.0,5195.2894473,7.0,5.0,3,1,1,0,1,0,0,0,7979.5794163,3.0,6_0
8.0,73,0,6.5,74.0,9,1,21.0,0.0,6084.2042826,0.0,0,9300003164000,0,0,10,2,1.5,2736.6135225,6.0,5.0,7,3,1,0,0,0,1,0,6084.2042826,5.0,10_0
0.0,71,0,0.0,77.0,1,0,71.0,0.0,0.0,0.0,0,9300003213000,0,0,2,1,1.0,4791.5815988,0.0,5.0,3,1,0,0,1,0,0,0,0.0,1.0,2_0
6.0,48,0,8.0,38.0,10,0,15.0,0.0,0.0,37278.4386736,3,9300003215000,2,3,9,5,2.8,1762.6973141,9.0,1.0,3,4,3,0,1,0,0,0,37278.4386736,5.0,9_0
