"aba","age_vehicule","agepr","nb_autre_carbu","cataeu","cs42pr","nb_diesel","dip14pr","nb_essence","etat_veh_achat","ident_men","km_autre_carbu","km_diesel","km_essence","mloy_d","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_07_2_2_1","prix_achat","rev_disponible","revtot","situapr","stalog","tau","tuu","typmen","veh_tot","vp_deplacements_pro","vp_domicile_travail","rural","petite_ville","moyenne_ville","grande_ville","paris","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_3","distance","distance_autre_carbu","distance_diesel","distance_essence"
0,10,59,0,112,52,0,71,1,0,12808,0,0,0,0,1,4,4,5,3,771.01715742,0,0,36360.05,36401,1,3,10,5,2,1,0,0,0,0,1,0,0,12120.0166666667,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,59,0,211,52,0,50,0,0,12837,0,0,0,0,1,3,0,1,1,639.89238491,0,0,12692.3,12834,1,3,3,4,1,0,0,0,0,0,1,0,0,12692.3,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,61,0,111,78,0,71,0,0,12844,0,0,0,0,0,4,1,2,1.5,2259.7613628,0,0,18540,18540,5,3,7,5,2,0,0,0,0,0,1,0,0,12360,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,0,54,0,300,77,0,71,0,0,12877,0,0,0,0,0,5,0,1,1,2438.0375609,0,0,12504.4,12780,4,1,0,1,1,0,0,0,0,1,0,0,0,12504.4,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,7,27,0,111,62,1,50,0,0,12890,0,0,0,0,1,4,2,3,1.6,1862.5577966,1560,0,17879,17879,4,3,8,7,2,1,0,0,0,0,0,1,0,11174.375,2,1,"2_0",14003,0,14003,0
1,16,33,0,112,54,2,50,0,0,12896,0,50,0,0,2,4,2,4,2.1,2079.7618478,1560,0,25159.65,26628,1,2,9,2,4,2,0,0,0,1,0,0,0,11980.7857142857,2,1,"2_0",14003,0,14003,0
0,16,25,0,111,67,1,71,0,2,12899,0,0,0,28,1,3,2,3,1.6,2152.8568796,1040,1600,20346,20346,4,3,7,6,2,1,0,0,0,0,1,0,0,12716.25,2,1,"2_0",11114.350829,0,0,11114.350829
0,16,77,0,111,78,1,71,0,2,129,0,0,0,280,0,3,0,2,1.5,2383.4659166,1040,2000,18818.8509528775,18933,5,3,7,4,3,1,0,0,0,0,1,0,0,12545.9006352517,2,1,"2_0",11114.350829,0,0,11114.350829
0,0,54,0,211,85,0,71,0,0,12935,0,0,0,0,1,4,3,5,2.4,739.82251621,0,0,30470,30470,7,3,2,3,4,0,0,0,0,1,0,0,0,12695.8333333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,12,64,0,111,77,0,71,1,0,12944,0,0,0,0,0,5,4,6,2.7,1511.3969011,2080,0,35263.25,35650,5,4,10,8,5,1,0,0,0,0,0,0,1,13060.462962963,2,1,"2_0",17523.450502,0,17523.450502,0
2,12,76,0,111,78,0,70,1,0,12950,0,0,0,0,0,4,0,1,1,4409.6727521,1451.84,0,12875,13122,5,1,6,5,1,1,0,0,0,0,1,0,0,12875,2,1,"2_0",12374.444183,0,0,12374.444183
2,5,52,0,111,64,2,50,0,0,12953,0,270,0,0,3,4,3,5,3,1646.2080185,0,0,39566.8,40555,1,1,8,7,4,2,0,1,0,0,0,1,0,13188.9333333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,3,44,0,111,37,1,30,0,0,12961,0,0,0,0,1,9,7,9,4,1629.9342552,0,0,50679.2,51155,1,2,8,7,4,1,0,0,0,0,0,1,0,12669.8,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,0,83,0,300,71,0,70,0,0,12973,0,0,0,0,0,3,0,2,1.5,2243.6725402,0,0,18624.7,18771,5,1,0,1,3,0,0,0,0,1,0,0,0,12416.4666666667,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,30,0,111,85,0,50,0,0,12976,0,0,0,0,0,3,1,2,1.3,860.29926927,0,0,14738,14738,6,3,7,6,2,0,0,0,0,0,1,0,0,11336.9230769231,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,17,61,0,111,75,0,50,1,0,12985,0,0,0,0,1,4,1,2,1.5,3332.5595615,0,0,19535.4,21010,5,3,10,8,2,1,0,0,0,0,0,0,1,13023.6,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,19,65,0,111,78,0,71,2,0,12995,0,0,0,0,0,4,0,2,1.5,2482.8509035,2601.04,0,20046,20046,5,1,6,4,3,2,0,0,0,0,1,0,0,13364,2,1,"2_0",23432.010033,0,23432.010033,0
0,0,35,0,111,81,0,50,0,0,13025,0,0,0,0,1,5,3,4,1.9,529.88544317,0,0,20820,20820,4,3,8,6,2,0,0,0,0,0,1,0,0,10957.8947368421,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,51,0,111,46,0,42,0,0,13027,0,0,0,0,1,3,2,3,1.8,696.24769484,0,0,20146.85,20310,1,3,9,7,2,0,0,0,0,0,0,1,0,11192.6944444444,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,9,33,0,112,68,1,50,0,2,13042,0,300,0,27,1,4,3,4,2.1,800.37379143,0,3500,28337.3,28388,1,3,10,4,2,1,0,1,0,0,1,0,0,13493.9523809524,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,68,0,111,72,0,44,0,0,13109,0,0,0,258,0,3,0,1,1,1672.5167606,0,0,12830,12830,5,3,8,7,1,0,0,0,0,0,0,1,0,12830,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,7,39,0,111,53,1,43,0,0,13135,0,0,0,146,1,4,2,4,2.1,2016.3967305,4160,0,27230.6,27397,1,3,7,5,4,1,0,0,0,0,1,0,0,12966.9523809524,2,1,"2_0",36111.6143569,0,0,36111.6143569
0,12,36,0,111,68,1,71,0,2,13152,0,0,0,107,2,3,4,6,2.7,1191.3941278,0,1700,34683.55,34822,1,3,10,8,4,1,0,0,0,0,0,0,1,12845.7592592593,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,4,41,0,111,46,1,30,0,0,1318,0,80,0,0,2,3,3,5,2.6,2815.0681298,0,0,27695.8,27909,1,4,10,8,4,1,0,1,0,0,0,0,1,10652.2307692308,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,10,23,0,111,84,0,31,1,0,13225,0,0,210,265,0,2,0,1,1,2707.9681068,0,0,10874.65,10965,3,3,9,7,1,1,0,1,0,0,0,1,0,10874.65,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,37,0,111,68,0,60,0,0,13275,0,0,0,0,1,4,1,2,1.3,869.04623066,0,0,13940.5,13960,4,3,7,5,2,0,0,0,0,0,1,0,0,10723.4615384615,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,38,0,111,85,0,50,0,0,13281,0,0,0,74,0,1,0,1,1,5073.3789807,0,0,12792,12792,7,3,7,5,1,0,0,0,0,0,1,0,0,12792,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,9,24,0,111,84,2,41,0,0,13326,0,140,0,664,0,2,0,2,1.5,3374.3546092,0,0,19529,20541,3,3,9,7,3,2,0,1,0,0,0,1,0,13019.3333333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,20,36,0,111,67,1,50,0,0,1336,0,0,0,94,1,1,0,1,1,3455.6621476,1300,0,13056,13056,4,3,4,4,1,1,0,0,0,0,1,0,0,13056,2,1,"2_0",11939.678578,0,0,11939.678578
0,0,69,0,400,78,0,50,0,0,13361,0,0,0,0,0,2,0,1,1,2171.733484,0,0,11040,11040,5,3,0,1,1,0,0,0,0,1,0,0,0,11040,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,8,44,0,111,56,1,41,1,0,13373,0,324,0,690,2,6,2,4,2.5,3487.1098789,0,0,33240.95,33655,1,3,8,6,4,2,0,1,0,0,1,0,0,13296.38,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,19,47,0,112,85,1,60,0,0,13408,0,0,0,0,0,4,3,5,2.4,1127.2215191,0,0,29861,29861,7,3,9,3,4,1,0,0,0,1,0,0,0,12442.0833333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,15,28,0,111,52,1,50,0,0,13424,0,200,0,179,1,3,1,2,1.3,5481.0534476,0,0,16184,16184,4,3,9,7,2,1,0,1,0,0,0,1,0,12449.2307692308,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,20,31,0,111,46,0,30,1,0,13442,0,0,150,304,2,4,0,2,1.5,1016.2207172,1300,0,17554,17554,1,3,6,5,3,1,0,1,0,0,1,0,0,11702.6666666667,2,1,"2_0",11939.678578,0,0,11939.678578
0,0,32,0,111,85,0,71,0,0,13445,0,0,0,0,0,3,3,4,1.9,946.15326732,0,0,20997.2,21538,6,3,8,6,2,0,0,0,0,0,1,0,0,11051.1578947368,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,39,0,111,22,0,50,0,0,13474,0,0,0,0,1,3,1,2,1.5,990.18304304,0,0,17587.4,17707,1,3,8,7,2,0,0,0,0,0,0,1,0,11724.9333333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,19,23,0,111,53,0,31,2,0,13515,0,0,350,0,1,3,0,2,1.5,2359.4502481,1424.8,0,18552,18552,1,3,6,4,3,2,0,1,0,0,1,0,0,12368,2,1,"2_0",12323.813244,0,12323.813244,0
0,15,65,0,111,78,1,50,1,0,13521,0,0,0,560,0,5,0,2,1.5,2045.5049055,1560,0,18319,18319,5,3,6,5,3,2,0,0,0,0,1,0,0,12212.6666666667,2,1,"2_0",14003,0,14003,0
0,2,49,0,111,56,0,71,1,0,13530,0,0,99999,230,1,3,1,2,1.3,1067.3168969,2132,0,15111.55,15133,1,3,9,7,2,1,0,1,0,0,0,1,0,11624.2692307692,2,1,"2_0",17939.486761,0,17939.486761,0
2,14,29,0,111,68,2,43,0,0,13545,0,10,0,0,2,5,2,4,2.5,4429.7782418,0,0,30331.75,31910,1,1,7,6,4,2,0,1,0,0,1,0,0,12132.7,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,6,47,0,111,67,3,71,0,0,13557,0,0,0,0,2,5,2,4,2.3,1903.4660113,4089.8,0,29014.8,30320,1,1,5,4,4,3,0,1,0,0,1,0,0,12615.1304347826,2,1,"2_0",35063.353733,0,35063.353733,0
1,3,47,0,111,46,1,31,0,0,13559,0,200,0,0,1,5,3,4,2.5,724.68972257,3640,0,30666.45,31750,1,2,6,5,2,1,0,1,0,0,1,0,0,12266.58,2,1,"2_0",30125.1692687,0,30125.1692687,0
1,14,50,0,111,43,1,33,0,2,1360,0,0,0,0,1,3,1,2,1.3,2069.568494,3120,2300,16503.4,17360,1,2,9,7,2,1,0,0,0,0,0,1,0,12694.9230769231,2,1,"2_0",27524.260154,0,27524.260154,0
2,18,79,0,111,75,0,31,1,0,13616,0,0,0,0,0,4,0,1,1,3840.3264542,0,0,12244.5,12706,5,1,10,8,1,1,0,0,0,0,0,0,1,12244.5,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,7,28,0,120,47,2,43,0,0,13650,0,350,0,0,1,5,2,4,2.1,2361.2151027,4446,0,26992.05,27306,1,3,0,1,4,2,0,0,0,1,0,0,0,12853.3571428571,2,1,"2_0",36225.8327922,0,19657.0449132,16568.787879
0,16,27,0,112,68,1,50,0,0,13654,0,200,0,0,1,5,3,5,2.4,2111.1233992,0,0,28584.45,28680,1,3,9,3,4,1,0,1,0,1,0,0,0,11910.1875,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,20,28,0,111,34,1,20,0,0,13666,0,0,0,0,1,2,0,2,1.5,5491.6512346,0,0,16547.45,18024,1,1,10,8,3,1,0,0,0,0,0,0,1,11031.6333333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,18,27,0,112,42,2,42,0,0,13672,0,300,0,0,2,3,2,4,2.1,3794.248771,2080,0,27328.5,27660,1,2,8,1,4,2,0,1,0,1,0,0,0,13013.5714285714,2,1,"2_0",17523.450502,0,17523.450502,0
2,4,49,0,111,63,0,71,1,0,13683,0,0,0,0,2,4,3,5,2.8,2674.6184272,0,0,34128.85,34747,1,2,9,7,4,1,0,0,0,0,0,1,0,12188.875,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,16,39,0,112,56,2,50,1,0,13708,0,180,0,0,1,3,0,1,1,3073.7167283,0,0,12667.3,12770,1,3,8,3,1,3,0,1,0,1,0,0,0,12667.3,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,19,70,0,111,77,1,70,1,0,13745,0,0,0,0,0,4,0,2,1.5,1888.9809457,2340,0,20109.05,20579,5,1,8,7,3,2,0,0,0,0,0,1,0,13406.0333333333,2,1,"2_0",20000,0,10000,10000
0,14,41,0,211,56,2,43,0,2,13770,0,700,0,243,1,5,2,3,2,380.86864176,1300,2000,25085.85,25301,4,3,2,3,2,2,0,1,0,1,0,0,0,12542.925,2,1,"2_0",11939.678578,0,0,11939.678578
0,17,23,0,112,53,0,71,1,2,1380,0,0,0,510,1,4,3,5,2.4,1670.8637101,0,450,26123.3,26670,1,3,9,3,4,1,0,0,0,1,0,0,0,10884.7083333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,17,37,0,111,84,1,50,0,2,13829,0,0,0,68,0,3,4,5,2.2,778.47069021,0,1800,23475,23475,3,3,9,7,2,1,0,0,0,0,0,1,0,10670.4545454545,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,8,44,0,211,63,2,43,0,0,13835,0,150,0,328,1,5,2,4,2.3,1353.2547619,1300,0,28369.15,28648,1,3,2,3,4,2,0,0,0,1,0,0,0,12334.4130434783,2,1,"2_0",11939.678578,0,0,11939.678578
2,2,62,0,400,72,2,50,0,2,13852,0,0,0,0,0,5,0,2,1.5,2838.4571879,0,14000,19878.566326945,23800,5,1,0,1,3,2,0,0,0,1,0,0,0,13252.3775512967,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,5,42,0,111,38,1,31,1,0,13867,0,0,40,0,2,6,2,4,2.3,1959.869985,1043.12,0,28080.05,29590,1,2,8,7,4,2,0,0,0,0,0,1,0,12208.7173913043,2,1,"2_0",11377.196852,0,11377.196852,0
2,11,47,0,111,54,1,43,0,0,13877,0,0,0,0,1,4,2,3,2,792.18851467,379.08,0,26546,26546,1,1,10,8,2,1,0,0,0,0,0,0,1,13273,2,1,"2_0",9938.6253925,0,9938.6253925,0
2,12,64,0,300,78,2,50,0,0,13894,0,60,0,0,1,4,0,2,1.5,3224.4101839,0,0,19965.4,21037,4,1,0,1,3,2,0,0,0,1,0,0,0,13310.2666666667,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,15,45,0,111,62,2,50,0,0,13902,0,80,0,0,2,7,3,5,2.8,2044.3254785,1560.52,0,30293.2,31354,1,2,7,5,4,2,0,1,0,0,1,0,0,10819,2,1,"2_0",14272.397541,0,14272.397541,0
0,23,81,0,111,72,1,70,0,0,13907,0,0,0,0,0,4,0,2,1.5,2403.0910853,306.8,0,18900,18900,5,3,7,5,3,1,0,0,0,0,1,0,0,12600,2,1,"2_0",9938.6253925,0,9938.6253925,0
1,11,46,0,300,63,2,50,1,0,13909,0,457,0,0,2,7,3,4,2.5,1327.1632029,3126.76,0,30341.35,30693,1,2,0,3,2,3,0,1,0,1,0,0,0,12136.54,2,1,"2_0",28139.9666526,0,17156.4903526,10983.4763
2,0,84,0,111,77,0,71,0,0,13916,0,0,0,0,0,3,0,1,1,4049.7243642,0,0,13364.95,13415,5,1,9,7,1,0,0,0,0,0,0,1,0,13364.95,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,19,36,0,111,52,0,20,1,0,13922,0,0,0,0,1,4,3,4,1.9,670.65292651,1040,0,23334,23334,4,3,9,7,2,1,0,0,0,0,0,1,0,12281.0526315789,2,1,"2_0",11114.350829,0,0,11114.350829
2,13,64,0,111,77,1,60,0,0,13948,0,0,0,0,0,2,0,1,1,2139.3039669,1560,0,10715.7,11003,5,1,6,4,1,1,0,0,0,0,1,0,0,10715.7,2,1,"2_0",14003,0,14003,0
2,19,69,0,111,78,1,70,0,0,13963,0,0,0,0,0,5,0,2,1.5,1674.0442817,3120,0,19972.3,20790,5,1,6,4,3,1,0,0,0,0,1,0,0,13314.8666666667,2,1,"2_0",27524.260154,0,27524.260154,0
0,4,26,0,112,47,1,31,0,2,13966,0,375,0,133,1,2,0,1,1,4522.7325976,2385.24,15000,11165,11165,4,3,8,3,1,1,0,1,0,1,0,0,0,11165,2,1,"2_0",20294.168868,0,20294.168868,0
2,9,52,0,111,85,1,30,0,0,13990,0,0,0,0,1,3,2,3,2,3856.5224743,0,0,26712.95,27088,7,1,10,8,2,1,0,0,0,0,0,0,1,13356.475,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,15,45,0,221,52,1,71,0,0,13994,0,0,0,0,1,5,0,1,1,3020.9323079,0,0,12736.25,13604,1,4,1,1,1,1,0,0,0,1,0,0,0,12736.25,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,34,0,111,47,0,42,0,0,14006,0,0,0,336,1,3,1,3,1.8,3696.0316095,0,0,21267,21267,4,4,10,8,4,0,0,0,0,0,0,0,1,11815,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,0,80,0,112,77,0,71,0,0,14018,0,0,0,0,0,5,0,1,1,2126.5918013,0,0,13288.8,13750,5,1,8,1,1,0,0,0,0,1,0,0,0,13288.8,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,4,73,0,111,78,0,71,1,0,14025,0,0,0,0,0,5,0,2,1.5,1737.6786807,1708.2,0,16503.45,17523,5,1,6,4,3,1,0,0,0,0,1,0,0,11002.3,2,1,"2_0",15000,0,15000,0
0,0,66,0,111,78,0,71,0,0,14044,0,0,0,144,0,4,0,2,1.5,2852.1284333,0,0,17116,17194,5,3,10,8,3,0,0,0,0,0,0,0,1,11410.6666666667,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,23,65,0,112,78,1,50,0,0,1408,0,0,0,0,0,3,0,1,1,2043.1927517,3813.16,0,11354,11354,5,3,9,3,1,1,0,0,0,1,0,0,0,11354,2,1,"2_0",34629.43018,0,34629.43018,0
2,9,49,0,120,64,2,50,0,0,141,0,100,0,0,1,5,2,4,2.5,1018.8348372,1560,0,27126,27490,1,2,0,3,4,2,0,0,0,1,0,0,0,10850.4,2,1,"2_0",14003,0,14003,0
2,9,56,0,111,64,1,71,2,0,14101,0,0,100,0,1,5,1,3,2,2334.8080322,0,0,26911.25,29333,1,1,9,7,4,3,0,1,0,0,0,1,0,13455.625,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,43,0,111,85,0,71,0,0,14138,0,0,0,50,0,2,0,1,1,3322.7767305,0,0,13360,13360,7,3,8,7,1,0,0,0,0,0,0,1,0,13360,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,76,0,111,78,0,71,0,0,14158,0,0,0,13,0,1,0,1,1,2817.5617159,0,0,12774,12774,5,3,9,7,1,0,0,0,0,0,0,1,0,12774,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,9,40,0,111,56,0,71,1,0,14166,0,0,99999,0,1,3,2,3,2,843.20903293,0,0,23904,23904,4,3,9,7,2,1,0,1,0,0,0,1,0,11952,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,1,66,0,111,77,0,70,1,1,14182,0,0,0,0,0,3,0,1,1,2248.2103203,0,16869,12741,12741,5,3,8,7,1,1,0,0,0,0,0,1,0,12741,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,28,53,0,111,52,1,71,0,0,14198,0,180,0,651,1,6,2,4,2.3,2321.2905259,0,0,31048.95,31398,1,3,8,7,4,1,0,1,0,0,0,1,0,13499.5434782609,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,21,18,0,111,67,1,50,0,0,14201,0,70,0,0,1,4,4,6,3.1,658.21093557,0,0,39765,39765,1,3,5,4,4,1,0,1,0,0,1,0,0,12827.4193548387,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,8,85,0,300,75,0,33,1,0,14216,0,0,0,0,0,1,0,1,1,4415.8937131,0,0,11523,11523,5,3,0,1,1,1,0,0,0,1,0,0,0,11523,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,28,0,111,63,0,71,0,0,14259,0,0,0,267,1,2,1,2,1.3,4217.9439884,0,0,13882.3,14141,1,3,9,7,2,0,0,0,0,0,0,1,0,10678.6923076923,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,13,45,0,111,63,1,71,0,0,14281,0,50,0,0,1,1,1,3,1.8,3731.6139981,0,0,23407.75,23710,4,3,10,8,4,1,1,1,0,0,0,0,1,13004.3055555556,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,84,0,111,78,0,71,0,0,14288,0,0,0,190,0,3,0,1,1,3645.332132,0,0,12651,12651,5,3,9,7,1,0,0,0,0,0,0,1,0,12651,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,8,76,0,111,78,1,50,0,0,14308,0,0,0,0,0,4,0,2,1.5,2186.5438997,0,0,20184.7,21590,5,1,6,5,3,1,0,0,0,0,1,0,0,13456.4666666667,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,2,80,0,111,74,0,31,2,0,1433,0,0,0,811,1,4,0,2,1.5,1528.762911,0,0,18757,18757,5,3,6,5,3,2,0,0,0,0,1,0,0,12504.6666666667,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,12,47,0,111,85,1,71,0,0,14333,0,0,0,23,1,6,6,8,3.7,2605.0034452,1040,0,48206,48206,6,3,9,7,4,1,0,0,0,0,0,1,0,13028.6486486486,2,1,"2_0",11114.350829,0,0,11114.350829
0,10,34,0,221,22,1,43,0,0,14359,0,0,0,0,1,4,1,2,1.3,1084.7568742,1040,0,17006,17006,1,3,1,2,2,1,0,0,0,1,0,0,0,13081.5384615385,2,1,"2_0",11114.350829,0,0,11114.350829
2,4,48,0,111,67,0,71,1,0,14369,0,0,99999,0,1,4,2,3,1.8,741.22140494,1040,0,19992.4,20320,1,1,9,7,2,1,0,1,0,0,0,1,0,11106.8888888889,2,1,"2_0",11114.350829,0,0,11114.350829
0,0,35,0,111,56,0,42,0,0,1437,0,0,0,0,1,2,3,4,1.9,2087.333215,0,0,22694,22694,4,3,10,8,2,0,0,0,0,0,0,0,1,11944.2105263158,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,28,0,111,85,0,71,0,0,1438,0,0,0,249,0,3,2,3,1.6,1115.138267,0,0,17948.55,18204,6,3,9,7,2,0,0,0,0,0,0,1,0,11217.84375,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,9,35,0,111,52,1,60,0,0,14402,0,40,0,210,2,3,2,4,2.3,2563.292277,2600,0,25309.9,25670,1,3,6,5,4,1,0,1,0,0,1,0,0,11004.3043478261,2,1,"2_0",23161.298841,0,0,23161.298841
0,0,35,0,111,68,0,50,0,0,14404,0,0,0,130,1,2,0,1,1,3533.370559,6240,0,13020,13020,1,3,8,6,1,0,0,0,0,0,1,0,0,13020,2,1,"2_0",56316.8375678,0,56316.8375678,0
0,0,49,0,111,52,0,71,0,0,14408,0,0,0,366,1,2,0,1,1,3139.4117181,0,0,12872.3,13053,4,3,10,8,1,0,0,0,0,0,0,0,1,12872.3,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,17,48,0,111,56,1,50,0,0,14452,0,150,0,0,1,4,3,4,2.3,696.41775147,1703,0,24843,24843,1,3,8,7,2,1,0,1,0,0,0,1,0,10801.3043478261,2,1,"2_0",14952.967894,0,14952.967894,0
0,15,35,0,112,63,1,50,0,0,14503,0,99999,0,234,1,4,3,5,2.4,539.94604985,0,0,31478.6,31401,1,3,10,5,4,1,0,1,0,0,1,0,0,13116.0833333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,18,44,0,111,56,1,71,0,0,14530,0,0,0,343,1,3,0,2,1.5,2691.2111105,0,0,17777.4,18092,1,3,8,7,3,1,0,0,0,0,0,1,0,11851.6,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,5,82,0,111,86,1,50,0,0,14568,0,0,0,0,0,4,0,2,1.5,2669.1814722,2600,0,19564.15,20220,5,1,6,5,3,1,0,0,0,0,1,0,0,13042.7666666667,2,1,"2_0",23161.298841,0,0,23161.298841
0,15,36,0,111,85,1,50,0,0,14624,0,0,0,169,0,4,3,4,1.9,887.07490541,1040,0,20961,20961,6,3,7,5,2,1,0,0,0,0,1,0,0,11032.1052631579,2,1,"2_0",11114.350829,0,0,11114.350829
0,16,48,0,111,54,1,31,0,0,14630,0,0,0,121,2,3,1,2,1.5,2688.6665016,1560,0,16489.25,16720,4,3,10,8,2,1,0,0,0,0,0,0,1,10992.8333333333,2,1,"2_0",14003,0,14003,0
0,0,81,0,221,86,0,71,0,0,14636,0,0,0,0,0,3,0,1,1,11746.123764,0,0,13411,13411,5,3,1,3,1,0,0,0,0,1,0,0,0,13411,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,0,74,0,111,86,0,71,0,0,14644,0,0,0,150,0,2,0,1,1,2442.4775053,0,0,11720,11720,5,3,10,8,1,0,0,0,0,0,0,0,1,11720,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,14,53,0,111,37,0,30,1,0,14677,0,0,0,166,1,2,0,3,1.8,4992.4271534,2094.56,0,23448.55,23496,1,3,10,8,5,1,0,0,0,0,0,0,1,13026.9722222222,2,1,"2_0",17755.373232,0,17755.373232,0
1,11,33,0,111,56,1,41,0,0,14678,0,99999,0,0,1,4,2,3,1.6,1166.3642659,0,0,19708.1,20570,4,2,9,7,2,1,0,1,0,0,0,1,0,12317.5625,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,11,42,0,111,85,0,31,1,0,14684,0,0,50,247,0,3,1,2,1.5,1003.7031782,0,0,17593.9,17811,4,3,9,7,2,1,0,1,0,0,0,1,0,11729.2666666667,2,1,"2_0",9619.0054265,0,5000,4619.0054265
2,32,80,0,111,71,2,50,0,0,14706,0,0,0,0,0,4,0,2,1.5,1293.9379958,0,0,20203.95,20826,5,1,9,7,3,2,0,0,0,0,0,1,0,13469.3,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,7,44,0,111,63,1,50,0,0,1471,0,0,0,72,1,4,3,5,2.4,922.5374958,0,0,28423.7,28438,4,3,9,7,4,1,0,0,0,0,0,1,0,11843.2083333333,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,19,66,0,111,35,1,70,1,0,14714,0,170,0,1201,2,4,0,2,1.5,1723.7830359,2339.48,0,16877,16878,1,3,9,7,3,2,0,1,0,0,0,1,0,11251.3333333333,2,1,"2_0",19523.408072,0,19523.408072,0
0,0,59,0,111,77,0,44,0,0,14720,0,0,0,0,0,4,0,1,1,2649.6058173,0,0,12662,12662,7,3,7,5,1,0,0,0,0,0,1,0,0,12662,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,18,43,0,120,65,1,50,0,0,14729,0,250,0,0,1,4,3,5,2.6,1823.6972569,1560,0,33065.9,33101,1,3,0,3,4,1,0,1,0,1,0,0,0,12717.6538461538,2,1,"2_0",14003,0,14003,0
2,10,69,0,111,75,1,50,0,0,14772,0,0,0,0,0,4,0,2,1.5,2176.4133707,0,0,19264.731222148,19946,5,1,7,5,3,1,0,0,0,0,1,0,0,12843.1541480987,2,1,"2_0",9619.0054265,0,5000,4619.0054265
0,12,32,0,111,55,1,71,0,0,14775,0,100,0,92,1,4,2,3,1.6,782.20998409,0,0,20584.15,20616,4,3,9,7,2,1,0,1,0,0,0,1,0,12865.09375,2,1,"2_0",9619.0054265,0,5000,4619.0054265
