,age_vehicule,depenses_carburants_corrigees_entd,depenses_diesel_corrigees_entd,depenses_essence_corrigees_entd,distance_diesel,distance_essence,distance,ident_men,vp_deplacements_pro,vp_domicile_travail,aides_logement,bat_49_74,bat_ap_74,bat_av_49,froid_cout,froid_impaye,froid_installation,froid_isolation,froid,isolation_fenetres,isolation_murs,isolation_toit,log_indiv,majorite_double_vitrage,ouest_sud,paris,petite_ville,rural,revdecm
115,11,2163.917863639538,2163.917863639538,0.0,23577.9585963,0.0,23577.9585963,11802,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,16830
116,7,1027.8368650699465,1027.8368650699465,0.0,11199.267521,0.0,11199.267521,11816,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,8790
117,0,0.0,0.0,0.0,0.0,0.0,0.0,11845,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1330
118,0,0.0,0.0,0.0,0.0,0.0,0.0,11849,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
119,19,428.86784992418393,428.86784992418393,0.0,4000.0,0.0,4000.0,11850,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34140
120,11,1469.672803609253,0.0,1469.672803609253,0.0,13707.465401,13707.465401,11855,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7580
121,6,205.9715468661712,205.9715468661712,0.0,2244.2573656,0.0,2244.2573656,11861,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10420
122,0,0.0,0.0,0.0,0.0,0.0,0.0,11866,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
123,13,244.96986775456483,0.0,244.96986775456483,0.0,2284.8051473,2284.8051473,11876,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5670
124,0,0.0,0.0,0.0,0.0,0.0,0.0,11894,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10130
125,0,0.0,0.0,0.0,0.0,0.0,0.0,11899,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2640
126,0,0.0,0.0,0.0,0.0,0.0,0.0,1190,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9900
127,21,1048.6595169908858,1048.6595169908858,0.0,11426.150266,0.0,11426.150266,11904,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0
128,15,1221.7538891344966,0.0,1221.7538891344966,0.0,13312.17931,13312.17931,11956,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
129,0,0.0,0.0,0.0,0.0,0.0,0.0,11961,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9540
130,4,2673.7570072317726,2673.7570072317726,0.0,24937.817164,0.0,24937.817164,11963,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7030
131,0,0.0,0.0,0.0,0.0,0.0,0.0,11982,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24190
132,7,2676.9357490812736,0.0,2676.9357490812736,0.0,24967.4649154,24967.4649154,12014,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,14850
133,0,0.0,0.0,0.0,0.0,0.0,0.0,12016,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9110
134,7,1505.7273477424917,1505.7273477424917,0.0,14043.741894,0.0,14043.741894,12028,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8910
135,0,0.0,0.0,0.0,0.0,0.0,0.0,12044,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8190
136,29,819.0286849655595,0.0,819.0286849655595,0.0,8924.1023182,8924.1023182,12066,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6500
137,7,536.5759946572527,0.0,536.5759946572527,0.0,5004.5811991,5004.5811991,12087,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
138,2,0.0,0.0,0.0,0.0,0.0,0.0,12095,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12050
139,2,1936.7915828241485,1473.7393391446426,463.0522436795057,16057.802241,5045.3978928,21103.2001338,12120,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,12170
140,16,1297.7100598145175,0.0,1297.7100598145175,0.0,12103.589113,12103.589113,12129,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7540
141,0,0.0,0.0,0.0,0.0,0.0,0.0,12158,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5710
142,0,0.0,0.0,0.0,0.0,0.0,0.0,12160,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
143,11,3965.499196635961,3965.499196635961,0.0,43207.9134994,0.0,43207.9134994,12164,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,21960
144,15,2680.4240620261494,2680.4240620261494,0.0,25000.0,0.0,25000.0,12167,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24740
145,16,2012.090170863558,2012.090170863558,0.0,21923.6504018,0.0,21923.6504018,12206,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910
146,12,550.6629053065977,550.6629053065977,0.0,6000.0,0.0,6000.0,1221,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,15660
147,6,1011.8085026486712,0.0,1011.8085026486712,0.0,11024.623154,11024.623154,1228,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148,3,376.759279972865,376.759279972865,0.0,3513.9894962,0.0,3513.9894962,12303,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1840
149,0,0.0,0.0,0.0,0.0,0.0,0.0,12307,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
150,16,405.6444853838842,0.0,405.6444853838842,0.0,4419.8853579,4419.8853579,12319,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,610
151,0,0.0,0.0,0.0,0.0,0.0,0.0,12367,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7070
152,9,12.628426953387011,12.628426953387011,0.0,137.59881225,0.0,137.59881225,12389,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,23970
153,17,244.93736928539732,0.0,244.93736928539732,0.0,2284.5020379,2284.5020379,12392,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4340
154,22,663.6990072632822,0.0,663.6990072632822,0.0,6190.2425876,6190.2425876,12412,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
155,0,0.0,0.0,0.0,0.0,0.0,0.0,12419,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8280
156,28,542.0079171499251,542.0079171499251,0.0,5905.6956108,0.0,5905.6956108,12421,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,12390
157,4,1108.8611666828417,0.0,1108.8611666828417,0.0,10342.217696,10342.217696,12423,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
158,0,0.0,0.0,0.0,0.0,0.0,0.0,12468,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
159,0,0.0,0.0,0.0,0.0,0.0,0.0,12510,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13010
160,15,1818.9718664745144,1818.9718664745144,0.0,19819.441429,0.0,19819.441429,12530,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,7,1134.2206252819788,0.0,1134.2206252819788,0.0,10578.742384,10578.742384,12540,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7990
162,0,0.0,0.0,0.0,0.0,0.0,0.0,12575,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400
163,0,0.0,0.0,0.0,0.0,0.0,0.0,12582,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8130
164,0,0.0,0.0,0.0,0.0,0.0,0.0,12596,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13040
165,8,991.9689259082454,991.9689259082454,0.0,9251.9775132,0.0,9251.9775132,12622,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1950
166,0,0.0,0.0,0.0,0.0,0.0,0.0,12633,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,19020
167,0,0.0,0.0,0.0,0.0,0.0,0.0,12662,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,10690
168,0,0.0,0.0,0.0,0.0,0.0,0.0,12677,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9180
169,16,834.0090856180274,834.0090856180274,0.0,7778.7046594,0.0,7778.7046594,12697,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11400
170,0,0.0,0.0,0.0,0.0,0.0,0.0,12718,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1290
171,0,0.0,0.0,0.0,0.0,0.0,0.0,12730,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12320
172,8,214.433924962092,214.433924962092,0.0,2000.0,0.0,2000.0,12731,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5950
173,11,1358.4637215593673,1358.4637215593673,0.0,14801.76393,0.0,14801.76393,12734,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
174,11,244.96986775456483,0.0,244.96986775456483,0.0,2284.8051473,2284.8051473,12756,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,8590
175,6,1569.0078841416823,1569.0078841416823,0.0,14633.952015,0.0,14633.952015,12758,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,4460
176,0,0.0,0.0,0.0,0.0,0.0,0.0,12797,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5600
177,7,205.9715468661712,205.9715468661712,0.0,2244.2573656,0.0,2244.2573656,12802,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,9020
178,0,0.0,0.0,0.0,0.0,0.0,0.0,12827,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21110
179,16,1129.706730155075,0.0,1129.706730155075,0.0,10536.641815,10536.641815,12852,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4530
180,10,769.3914767973229,769.3914767973229,0.0,8383.2573727,0.0,8383.2573727,12871,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
181,13,1608.2544372156897,1608.2544372156897,0.0,15000.0,0.0,15000.0,12876,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29980
182,1,428.86784992418393,0.0,428.86784992418393,0.0,4000.0,4000.0,1290,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5460
183,0,0.0,0.0,0.0,0.0,0.0,0.0,12908,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25760
184,15,806.5868606429943,806.5868606429943,0.0,7522.940792,0.0,7522.940792,12912,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17170
185,0,0.0,0.0,0.0,0.0,0.0,0.0,12928,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10620
186,26,106.12631995257163,0.0,106.12631995257163,0.0,989.8277054,989.8277054,1293,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16520
187,0,0.0,0.0,0.0,0.0,0.0,0.0,12959,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20580
188,12,950.9855688293324,950.9855688293324,0.0,8869.7305615,0.0,8869.7305615,12961,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
189,3,1383.9478504293827,1383.9478504293827,0.0,15079.437933,0.0,15079.437933,12978,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
190,4,205.9715468661712,205.9715468661712,0.0,2244.2573656,0.0,2244.2573656,130,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910
191,0,0.0,0.0,0.0,0.0,0.0,0.0,13000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3930
192,0,0.0,0.0,0.0,0.0,0.0,0.0,1301,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9640
193,14,1284.5405461932814,1284.5405461932814,0.0,13996.300101,0.0,13996.300101,13018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,16360
194,6,1277.8955946752003,1277.8955946752003,0.0,13923.896987,0.0,13923.896987,13040,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4760
195,0,0.0,0.0,0.0,0.0,0.0,0.0,13077,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5850
196,11,75.05187373673219,75.05187373673219,0.0,700.0,0.0,700.0,13099,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2660
197,26,1488.7728637739274,1488.7728637739274,0.0,16221.606897,0.0,16221.606897,13185,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,26750
198,0,0.0,0.0,0.0,0.0,0.0,0.0,13193,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
199,11,649.0662130782487,0.0,649.0662130782487,0.0,6053.7642371,6053.7642371,132,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6300
200,11,2312.302838950735,1590.4617399046267,721.8410990461083,17329.604641,7865.1504442,25194.7550852,13200,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,26670
201,12,1608.2544372156897,1608.2544372156897,0.0,15000.0,0.0,15000.0,13252,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,38660
202,0,0.0,0.0,0.0,0.0,0.0,0.0,13253,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5090
203,20,429.29673222695465,0.0,429.29673222695465,0.0,4004.0001348,4004.0001348,13276,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,10450
204,14,2515.687683133722,2515.687683133722,0.0,23463.5231676,0.0,23463.5231676,13317,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18500
205,14,971.7023678818048,971.7023678818048,0.0,9062.9537099,0.0,9062.9537099,1333,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,19280
206,9,2279.0220692986445,2279.0220692986445,0.0,21256.17082,0.0,21256.17082,13330,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3810
207,9,5078.12022454996,4067.915726861189,1010.2044976887712,44323.839732,11007.145983,55330.985715,13332,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,22250
208,6,2067.543041678191,2067.543041678191,0.0,19283.7308,0.0,19283.7308,13342,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44730
209,0,0.0,0.0,0.0,0.0,0.0,0.0,13371,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4220
210,20,449.1431886553142,0.0,449.1431886553142,0.0,4189.1056999,4189.1056999,13374,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17190
211,1,1177.6149663685578,0.0,1177.6149663685578,0.0,10983.4763,10983.4763,13386,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15990
212,0,0.0,0.0,0.0,0.0,0.0,0.0,13402,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10320
213,12,754.5760510322922,0.0,754.5760510322922,0.0,7037.8420874,7037.8420874,13414,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,870
214,0,0.0,0.0,0.0,0.0,0.0,0.0,13462,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
215,0,0.0,0.0,0.0,0.0,0.0,0.0,13479,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,17640
216,25,1674.1240809899614,1674.1240809899614,0.0,15614.358421,0.0,15614.358421,13493,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,21360
217,0,0.0,0.0,0.0,0.0,0.0,0.0,13494,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5040
218,8,1101.5534124178157,1101.5534124178157,0.0,12002.47993975,0.0,12002.47993975,13517,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,8970
219,2,1091.8350018364904,1091.8350018364904,0.0,10183.41665881,0.0,10183.41665881,13527,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10230
220,0,0.0,0.0,0.0,0.0,0.0,0.0,13533,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,9680
221,11,649.0662130782487,0.0,649.0662130782487,0.0,6053.7642371,6053.7642371,13535,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5950
222,6,536.0848124052299,536.0848124052299,0.0,5000.0,0.0,5000.0,13536,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910
223,0,0.0,0.0,0.0,0.0,0.0,0.0,13569,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,11270
224,0,0.0,0.0,0.0,0.0,0.0,0.0,13575,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,23460
225,10,2213.299600104431,2213.299600104431,0.0,20643.185079,0.0,20643.185079,13610,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226,13,1096.9586111152491,0.0,1096.9586111152491,0.0,10231.20396,10231.20396,13613,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
227,15,434.74782764524656,0.0,434.74782764524656,0.0,4054.8418607,4054.8418607,13614,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13250
228,22,2111.105512621381,692.5718118451387,1418.5337007762423,6459.5358404,13230.497003,19690.0328434,13653,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26440
229,0,0.0,0.0,0.0,0.0,0.0,0.0,13662,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
230,5,1902.677617457561,0.0,1902.677617457561,0.0,17746.050377,17746.050377,13676,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4490
