,aba,agepr,ancons,coml13,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_energies,depenses_gaz_liquefie,depenses_gaz_ville,dip14pr,gchauf_2,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,htl,iaatcd,iaatr,idlog,isolation_fenetres,isolation_murs,isolation_toit,kusa_5,majorite_double_vitrage,mtypmena,nactifs,nbphab,npers,ocde10,plus_14,plus_18,pondmen,poste_04_5_1_1_1,revtot,soc,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,froid,froid_installation,froid_cout,froid_isolation,froid_impaye,aides_logement,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
55,2,62.0,8,,0.0,0.0,,870.0,164.54205894094494,,71,0,0,0,0,0,0,0,0,1,2001.0,6,100056,1,2,0,0,1,42,2.0,4.0,3.0,2.0,3,3,116.98555056010026,720.0,36052.276328317224,3,4,80.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.02413162464631004,18026.138164158612,4,2,4_0,4_1_0,4_1_0,4_0_0_0
56,1,43.0,2,,0.0,0.0,,502.0,175.51152953700793,,50,0,0,0,0,0,0,0,0,2,,2,100057,1,2,0,0,2,43,2.0,4.0,5.0,2.4,2,2,83.00400328303384,342.0,37441.18574925871,2,3,80.0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.013407695027659188,15600.494062191128,3,2,3_1,3_0_1,3_3_1,3_0_1_1
57,2,41.0,5,0.0,0.0,0.0,2147.909802325298,1996.0,434.3910356040946,0.0,50,0,0,0,0,0,0,0,0,1,,3,100058,1,1,3,0,1,43,2.0,3.0,3.0,2.0,3,2,389.703264334686,1600.0,24959.414832065482,2,3,98.0,3,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.07996982354873677,12479.707416032741,2,1,2_0,2_1_0,2_1_0,2_0_0_0
58,2,47.0,1,0.0,0.0,0.0,1610.9323517439739,2880.0,0.0,2514.3921551013877,31,0,0,0,0,0,0,0,0,1,,1,100059,2,2,2,0,1,43,2.0,7.0,4.0,2.3,3,2,1489.46715740918,1200.0,163602.68672043915,1,2,150.0,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.01760362288500362,71131.60292193007,10,5,10,10_1,10_2,10_1_0
59,2,58.0,8,0.0,0.0,0.0,1745.176714389305,1300.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,1999.0,6,100060,2,1,2,0,1,41,0.0,4.0,2.0,1.5,2,2,620.643094660307,1300.0,26092.225039879828,1,2,98.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.049823271032388254,17394.81669325322,4,2,4_0,4_1_0,4_0_0,4_0_0_0
60,2,30.0,1,0.0,0.0,0.0,2013.6654396799672,1500.0,0.0,0.0,43,0,0,0,0,0,0,0,0,2,,1,100061,2,1,0,0,1,12,1.0,3.0,1.0,1.0,1,1,299.514456895095,1500.0,23116.825376976478,2,3,60.0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.06488780252213809,23116.825376976478,6,3,6,6_0,6_4,6_1_0
61,2,34.0,6,0.0,0.0,0.0,5802.578330981793,4425.0,0.0,0.0,10,0,0,0,0,0,0,0,0,2,,4,100062,1,1,0,4,1,43,2.0,3.0,2.0,1.5,2,2,775.659730936083,4322.4,101269.86712842123,1,2,72.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.043695129908570114,67513.24475228082,10,5,10,10_0,10_4,10_0_0
63,2,41.0,1,0.0,0.0,0.0,536.9774505813245,400.0,0.0,0.0,20,0,0,0,0,0,0,0,0,2,,1,100064,2,3,0,0,1,12,1.0,2.0,1.0,1.0,1,1,650.709177306951,400.0,25768.24436416543,0,1,30.0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.015522982254711127,25768.24436416543,7,4,7,7_0,7_4,7_1_0
64,2,48.0,1,0.0,0.0,0.0,268.4887252906623,1500.0,0.0,1945.6605962094072,43,0,0,0,0,0,0,0,0,1,,1,100065,2,1,1,0,1,12,1.0,4.0,1.0,1.0,1,1,1211.82610670834,200.0,18631.368350474313,0,1,100.0,9,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0805093845918093,18631.368350474313,4,2,4_0,4_1_0,4_1_0,4_1_0_0
65,1,28.0,6,0.0,0.0,0.0,0.0,2129.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,,4,100066,2,1,1,0,1,43,2.0,9.0,7.0,2.9999999999999996,2,2,750.703327178996,0.0,48298.77373083025,1,2,168.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.04407979407230807,16099.591243610086,4,2,4_1,4_1_1,4_0_1,4_0_0_1
66,1,41.0,2,0.0,0.0,0.0,1949.2281456102082,1452.0,0.0,0.0,71,0,0,0,0,0,0,0,0,1,,2,100067,2,2,5,0,1,42,2.0,4.0,5.0,2.8,4,3,1051.5045713678,1452.0,38361.21625048828,2,3,100.0,1,0,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.03785072898937396,13700.434375174387,3,2,3_1,3_1_1,3_4_1,3_0_1_1
67,2,43.0,1,0.0,0.0,0.0,488.64948002900536,364.0,0.0,0.0,31,0,0,0,0,0,0,0,0,2,,1,100068,2,1,0,0,2,12,1.0,1.0,1.0,1.0,1,1,2198.96394168537,364.0,24994.24257031615,2,3,32.0,9,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.014563353899441482,24994.24257031615,7,4,7,7_0,7_2,7_1_0
68,2,57.0,1,0.0,0.0,1444.9223175339341,671.2218132266557,1600.0,87.75576476850397,0.0,50,2,2,1,1,2,2,2,2,1,,1,100070,2,2,4,0,1,12,1.0,6.0,1.0,1.0,1,1,844.948074465186,500.0,26174.98514750357,1,2,95.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.06112706429377285,26174.98514750357,7,4,7,7_1,7_0,7_1_0
69,2,35.0,2,0.0,0.0,0.0,457.7732766205792,341.0,0.0,0.0,31,0,0,0,0,0,0,0,0,2,,2,100071,2,1,0,1,1,43,2.0,1.0,2.0,1.5,2,2,2337.34539708125,341.0,35299.27766905086,2,3,20.0,8,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.009660254331464026,23532.85177936724,6,3,6,6_0,6_2,6_0_1
70,1,66.0,7,,0.0,0.0,,810.0,164.54205894094494,,71,0,0,0,0,0,0,0,0,2,,5,100072,2,2,0,0,2,21,2.0,2.0,4.0,2.3,3,3,25.81282283022676,660.0,31697.12751073704,2,3,60.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.025554366077040317,13781.359787276975,3,2,3_1,3_0_1,3_1_1,3_0_0_1
71,2,49.0,2,0.0,0.0,0.0,558.4565486045776,1470.0,0.0,1577.481744926704,42,2,2,1,1,1,2,2,2,2,,2,100073,1,3,0,0,2,43,2.0,4.0,2.0,1.5,2,2,1857.77746358608,416.0,34508.857032693086,2,3,76.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0.04259775971737771,23005.90468846206,6,3,6,6_0,6_3,6_0_1
72,1,35.0,6,,0.0,0.0,,827.0,296.1757060937009,,50,2,2,2,2,1,2,2,2,1,,4,100074,1,3,0,0,2,43,2.0,4.0,6.0,2.6999999999999997,2,2,105.73765399009407,540.0,16400.229766493172,2,3,80.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.05042612279064647,6074.159172775249,1,1,1_1,1_1_1,1_1_1,1_0_0_1
73,2,60.0,7,0.0,1126.8560817102116,0.0,671.2218132266557,2100.0,0.0,149.66619970841595,33,0,0,0,0,0,0,0,0,1,,5,100075,2,1,2,0,1,42,1.0,5.0,2.0,1.5,2,2,549.021351757336,500.0,65910.69543539571,0,1,120.0,1,1,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.03186129331708199,43940.46362359714,10,5,10,10_1,10_4,10_0_0
74,2,80.0,1,0.0,649.8203404528887,0.0,808.1510631248935,1572.0,115.17944125866146,0.0,50,0,0,0,0,0,0,0,0,1,,1,100076,1,1,3,0,2,41,0.0,6.0,2.0,1.5,2,2,1433.83523431789,602.0,31816.8753566052,0,1,120.0,8,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.04940774297855908,21211.2502377368,5,3,5,5_1,5_0,5_1_0
75,2,43.0,9,0.0,0.0,0.0,1610.9323517439739,1200.0,0.0,0.0,71,0,0,0,0,0,0,0,0,1,2006.0,6,100077,2,1,1,0,1,43,2.0,6.0,3.0,2.0,3,2,1549.79173814302,1200.0,52119.0014026794,0,1,145.0,9,0,0,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.023024232385586513,26059.5007013397,7,4,7,7_1,7_3,7_0_0
76,1,40.0,1,950.0,0.0,0.0,471.415773439977,950.0,0.0,896.2574251542951,31,0,0,0,0,0,0,0,0,2,,1,100078,2,2,0,1,1,32,1.0,5.0,3.0,1.6,1,1,1154.1765540865,0.0,21783.0,2,3,112.0,4,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.043611991002157645,13614.375,3,2,3_1,3_0_1,3_2_1,3_1_0_1
77,2,60.0,5,0.0,0.0,169.9908608863452,1141.0770824853148,1030.0,0.0,89.79971982504956,70,0,0,0,0,0,0,0,0,1,,3,100079,2,2,2,0,1,43,2.0,4.0,2.0,1.5,2,2,1361.55181153293,850.0,71535.4239425974,0,1,78.0,2,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.014398460835662472,47690.282628398265,10,5,10,10_1,10_1,10_0_0
78,2,74.0,7,,0.0,0.0,,618.0,164.54205894094494,,71,0,0,0,0,0,0,0,0,1,,5,100080,1,1,0,0,2,21,2.0,3.0,3.0,2.0,3,3,113.59953646793272,468.0,14298.621913095214,0,1,60.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04322094840720366,7149.310956547607,1,1,1_0,1_1_0,1_2_0,1_0_0_0
79,2,86.0,2,0.0,0.0,0.0,0.0,488.0,32.908411788188985,0.0,70,0,0,0,0,0,0,0,0,2,,2,100081,2,1,0,1,1,11,0.0,3.0,1.0,1.0,1,1,3078.04171005927,0.0,16478.902192202062,2,3,84.0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.029613623183644185,16478.902192202062,4,2,4_0,4_0_0,4_1_0,4_0_1_0
80,2,53.0,1,0.0,0.0,0.0,268.4887252906623,260.0,65.81682357637797,0.0,31,0,0,0,0,0,0,0,0,1,,1,100082,1,3,4,0,2,12,1.0,4.0,1.0,1.0,1,1,1375.90300444293,200.0,21350.1327055727,0,1,110.0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.012177910254025547,21350.1327055727,6,3,6,6_1,6_0,6_1_0
81,0,89.0,2,0.0,0.0,0.0,335.61090661332787,280.0,32.908411788188985,0.0,71,0,0,0,0,0,0,0,0,1,,2,100083,1,3,4,0,2,11,0.0,4.0,1.0,1.0,1,1,1060.07263106671,250.0,13389.81305606044,0,1,60.0,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.020911419661177988,13389.81305606044,3,2,3_0,3_1_0,3_0_0,3_0_1_0
83,1,35.0,1,0.0,0.0,0.0,536.9774505813245,800.0,0.0,598.6647988336638,71,2,2,2,2,1,2,2,2,1,,1,100085,2,3,2,0,1,42,1.0,4.0,4.0,2.3,3,2,230.871599668846,400.0,12121.910498941388,2,3,144.0,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0.06599619755234658,5270.395869104952,1,1,1_1,1_1_1,1_3_1,1_1_0_1
84,2,56.0,5,0.0,0.0,0.0,3221.8647034879477,2487.0,95.43439418574806,0.0,33,0,0,0,0,0,0,0,0,1,,3,100086,2,1,2,0,1,32,3.0,7.0,3.0,2.0,3,3,569.501623345005,2400.0,61651.91303857672,1,2,140.0,1,0,0,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04033938084684962,30825.95651928836,8,4,8,8_1,8_4,8_0_0
85,2,68.0,9,0.0,0.0,0.0,1073.954901162649,800.0,0.0,0.0,12,0,0,0,0,0,0,0,0,2,2006.0,6,100087,2,1,0,0,1,41,0.0,5.0,2.0,1.5,2,2,2254.77631204693,800.0,50257.36511264771,2,3,92.0,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.01591806490863312,33504.91007509847,8,4,8,8_0,8_3,8_0_0
86,2,58.0,5,,0.0,0.0,,758.0,0.0,,71,0,0,0,0,0,0,0,0,1,,3,100088,2,2,0,0,2,12,1.0,2.0,1.0,1.0,1,1,136.0510764596818,0.0,15907.754729642777,2,3,43.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04764971631021756,15907.754729642777,3,2,3_0,3_1_0,3_2_0,3_0_0_0
87,1,89.0,5,0.0,0.0,0.0,241.63985276159607,497.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,3,100089,2,1,0,1,1,11,0.0,3.0,1.0,1.0,1,1,383.797980422112,180.0,10925.823823169225,2,3,70.0,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.04548856068373218,10925.823823169225,2,1,2_1,2_0_1,2_3_1,2_0_0_1
88,2,46.0,6,0.0,0.0,42.4977152215863,665.8520387208425,1671.0,0.0,1713.6779866613626,31,0,0,0,0,0,0,0,0,1,,4,100090,2,1,1,0,1,42,1.0,6.0,5.0,2.5999999999999996,3,2,1003.34333890941,496.0,45380.239018665125,1,2,127.0,5,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.03682219477320754,17453.938084101974,4,2,4_0,4_1_0,4_2_0,4_0_0_0
89,2,30.0,7,,0.0,0.0,,486.0,138.21532951039376,,50,0,0,0,0,0,0,0,0,1,,5,100091,2,1,0,0,1,42,1.0,3.0,4.0,2.1,2,2,109.41126485409657,360.0,14052.02722595209,0,1,112.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.03458575707157949,6691.441536167661,1,1,1_0,1_1_0,1_2_0,1_0_0_0
90,2,47.0,6,0.0,0.0,0.0,1436.4146803050432,1110.0,43.87788238425198,0.0,70,2,2,2,2,2,1,2,2,1,,4,100092,2,2,2,0,1,12,1.0,3.0,1.0,1.0,1,1,572.17515899882,1070.0,9528.939871331864,2,3,72.0,9,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0.11648724989224377,9528.939871331864,1,1,1_0,1_1_0,1_1_0,1_0_0_0
91,1,39.0,5,0.0,0.0,708.295253693105,0.0,860.0,394.9009414582678,0.0,50,0,0,0,0,0,0,0,0,1,,3,100093,1,1,2,0,2,43,2.0,7.0,4.0,2.1,2,2,971.142449973494,0.0,32727.3843058302,1,2,110.0,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.02627768818807789,15584.468717062,3,2,3_1,3_1_1,3_0_1,3_0_0_1
92,2,43.0,2,0.0,0.0,0.0,805.4661758719869,1000.0,0.0,598.6647988336638,50,0,0,0,0,0,0,0,0,1,,2,100094,2,1,1,0,1,43,2.0,6.0,5.0,2.8,4,3,1204.96127807164,600.0,37740.16961964901,0,1,120.0,4,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.026496966231952516,13478.632007017504,3,2,3_0,3_1_0,3_0_0,3_0_1_0
93,2,90.0,1,0.0,0.0,0.0,3027.2103776522176,2375.0,131.63364715275594,0.0,70,0,0,0,0,0,0,0,0,1,,1,100095,2,1,2,0,1,41,0.0,5.0,2.0,1.5,2,2,1739.5729937344,2255.0,24862.387062835987,0,1,110.0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.09552582356623845,16574.924708557326,4,2,4_0,4_1_0,4_0_0,4_1_0_0
94,1,24.0,2,0.0,0.0,0.0,0.0,164.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,2,100096,2,1,0,1,1,32,1.0,2.0,2.0,1.3,1,1,1171.21709697725,0.0,17207.916853533705,2,3,53.0,5,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.00953049700297233,13236.85911810285,2,1,2_1,2_0_1,2_3_1,2_0_1_1
95,1,27.0,1,0.0,0.0,0.0,434.9517349708729,1147.0,0.0,1231.7528236002634,43,1,2,2,1,1,2,2,2,1,,1,100097,2,2,1,0,1,43,2.0,3.0,4.0,2.1,2,2,165.441834981538,324.0,28581.553423138663,2,3,57.0,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0.04013077886352487,13610.263534827935,3,2,3_1,3_1_1,3_3_1,3_1_0_1
96,2,52.0,1,0.0,0.0,0.0,993.4082835754505,2030.0,0.0,1930.6939762385657,10,2,2,1,2,1,2,2,2,1,,1,100098,2,1,1,0,1,43,3.0,5.0,4.0,2.5,4,4,1232.34259179504,740.0,86143.87096536324,0,1,120.0,5,0,1,1,3,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0.023565228463162783,34457.548386145296,9,5,9,9_1,9_3,9_1_0
97,2,36.0,7,0.0,0.0,0.0,2013.6654396799672,3000.0,0.0,2244.992995626239,43,0,0,0,0,0,0,0,0,1,,5,100099,2,3,3,0,1,43,2.0,5.0,4.0,2.1,2,2,779.134411523574,1500.0,42344.70419243144,1,2,100.0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.07084711198752949,20164.14485353878,5,3,5,5_1,5_1,5_0_0
98,1,27.0,1,0.0,0.0,0.0,716.8648965260684,1666.0,0.0,1694.2213806992686,50,0,0,0,0,0,0,0,0,2,,1,100100,2,2,0,0,1,42,1.0,4.0,5.0,2.4,2,2,454.918691669916,534.0,26945.679916617166,2,3,81.0,8,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.06182809285775685,11227.36663192382,2,1,2_1,2_0_1,2_3_1,2_1_0_1
99,2,50.0,5,,0.0,0.0,,831.0,69.10766475519688,,71,2,2,2,2,1,2,2,2,1,,3,100101,1,3,0,0,2,32,1.0,4.0,2.0,1.5,2,2,126.7937184509074,768.0,8855.190295987526,0,1,45.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.09384326843620104,5903.460197325017,1,1,1_0,1_1_0,1_2_0,1_0_0_0
100,1,57.0,6,0.0,0.0,0.0,335.61090661332787,1038.0,0.0,0.0,50,2,2,2,2,1,2,2,2,2,,4,100102,2,3,0,1,1,41,0.0,4.0,4.0,2.3,3,2,308.304964676179,250.0,3181.0515091344573,2,3,96.0,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.3263071965415715,1383.0658735367206,1,1,1_1,1_0_1,1_3_1,1_0_0_1
101,2,73.0,7,0.0,0.0,0.0,1264.5818961190193,942.0,0.0,0.0,33,0,0,0,0,0,0,0,0,2,,5,100103,2,2,0,0,1,41,0.0,3.0,2.0,1.5,2,2,1693.78929243255,942.0,38903.135981474465,0,1,61.0,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.024213986256752595,25935.423987649643,7,4,7,7_0,7_3,7_0_0
102,2,44.0,9,0.0,0.0,0.0,402.73308793599347,300.0,0.0,0.0,71,0,0,0,0,0,0,0,0,7,2007.0,6,100104,2,2,0,0,2,11,0.0,2.0,1.0,1.0,1,1,1193.33376261784,300.0,10566.146606227643,0,1,27.0,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.028392564591445405,10566.146606227643,2,1,2_0,2_1_0,2_0_0,2_0_0_0
103,2,67.0,2,0.0,0.0,0.0,268.4887252906623,1200.0,0.0,1496.6619970841596,60,1,2,2,2,2,2,2,1,2,,2,100105,2,1,0,0,1,42,1.0,2.0,2.0,1.5,2,2,1585.39826525093,200.0,38338.2143468057,2,3,47.0,9,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.031300362326342486,25558.809564537132,7,4,7,7_0,7_3,7_0_1
104,2,41.0,2,0.0,0.0,339.9817217726904,939.710538517318,2840.0,0.0,2843.657794459903,50,0,0,0,0,0,0,0,0,1,,2,100106,2,1,3,0,1,43,2.0,5.0,4.0,2.1,2,2,292.183250045333,700.0,47411.09493433049,1,2,110.0,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.059901590628390004,22576.71187349071,6,3,6,6_1,6_3,6_0_1
105,2,83.0,1,0.0,1277.1035592715732,0.0,1073.954901162649,2638.0,0.0,0.0,70,0,0,0,0,0,0,0,0,1,,1,100107,2,1,2,0,1,11,0.0,8.0,1.0,1.0,1,1,228.669410211948,800.0,14827.03683306729,0,1,200.0,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.1779182199181381,14827.03683306729,3,2,3_0,3_1_0,3_0_0,3_1_0_0
106,2,35.0,9,0.0,0.0,0.0,1745.176714389305,1300.0,0.0,0.0,42,0,0,0,0,0,0,0,0,2,2005.0,6,100108,2,1,0,0,1,43,2.0,4.0,3.0,1.8,2,2,2152.43916620698,1300.0,39995.43748367402,2,3,90.0,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.032503707467399376,22219.68749093001,6,3,6,6_0,6_3,6_0_0
107,2,61.0,6,0.0,0.0,0.0,1865.9966407701029,1470.0,87.75576476850397,0.0,70,0,0,0,0,0,0,0,0,1,,4,100109,2,1,2,0,1,42,2.0,4.0,3.0,2.0,3,3,973.67582331849,1390.0,40331.657972003355,0,1,90.0,9,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.03644779495602229,20165.828986001678,5,3,5,5_1,5_2,5_0_0
108,1,84.0,5,0.0,0.0,0.0,516.840796184525,1045.0,0.0,987.7969180755452,71,0,0,0,0,0,0,0,0,2,,3,100110,2,1,0,1,1,11,0.0,4.0,1.0,1.0,1,1,1065.50214317205,385.0,15798.267187239686,2,3,75.0,1,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.066146494904457,15798.267187239686,3,2,3_1,3_0_1,3_2_1,3_0_0_1
109,2,68.0,2,,0.0,0.0,,813.0,286.3031825572442,,71,0,0,0,0,0,0,0,0,1,,2,100111,1,3,0,0,1,41,0.0,5.0,2.0,1.5,2,2,87.88489585985123,552.0,9503.305931034483,0,1,80.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.08554917687591489,6335.537287356322,1,1,1_0,1_1_0,1_1_0,1_0_1_0
110,2,59.0,2,1780.0,0.0,0.0,883.2842912875358,1780.0,0.0,1679.3033860785738,33,0,0,0,0,0,0,0,0,2,,2,100112,2,1,0,0,1,31,2.0,5.0,3.0,2.0,3,3,452.097358673232,0.0,31046.075169301184,0,1,90.0,3,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.057334139349121016,15523.037584650592,3,2,3_0,3_0_0,3_3_0,3_0_1_0
111,2,29.0,2,0.0,0.0,0.0,201.36654396799673,390.0,0.0,359.19887930019826,71,0,0,0,0,0,0,0,0,2,,2,100113,2,1,0,1,1,12,1.0,1.0,1.0,1.0,1,1,794.891501346816,150.0,19177.012738151825,2,3,25.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.020336848357205922,19177.012738151825,5,3,5,5_0,5_4,5_0_1
112,2,30.0,9,,0.0,0.0,,1464.0,0.0,,41,0,0,0,0,0,0,0,0,1,2009.0,6,100114,2,1,0,0,2,32,1.0,4.0,2.0,1.3,1,1,157.1817022696658,1464.0,30298.80888047912,0,1,70.0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04831873113478148,23306.776061907014,6,3,6,6_1,6_3,6_0_0
113,2,46.0,8,0.0,0.0,0.0,902.1221169766253,742.0,76.78629417244098,0.0,50,0,0,0,0,0,0,0,0,1,2003.0,6,100115,2,1,1,0,1,43,2.0,7.0,4.0,2.1,2,2,1420.83632242215,672.0,67156.05730020445,1,2,148.0,8,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.01104889163881485,31979.074904859262,8,4,8,8_1,8_2,8_0_0
114,2,40.0,8,,0.0,0.0,,604.0,92.14355300692917,,41,0,0,0,0,0,0,0,0,1,2002.0,6,100116,2,1,0,0,2,32,1.0,4.0,3.0,1.8,2,1,75.77483469768026,520.0,4821.233231580997,1,2,80.0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.12527914975022564,2678.4629064338874,1,1,1_0,1_1_0,1_3_0,1_0_0_0
115,2,47.0,6,0.0,0.0,124.65996464998648,566.5112103632974,510.0,0.0,0.0,43,0,0,0,0,0,0,0,0,2,,4,100117,1,1,0,0,1,12,1.0,1.0,1.0,1.0,1,1,1269.95042477551,422.0,33151.115911537454,2,3,40.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.015384097517589346,33151.115911537454,8,4,8,8_0,8_4,8_0_0
116,1,50.0,1,,0.0,0.0,,1871.0,0.0,,60,0,0,0,0,0,0,0,0,1,,1,100118,2,1,0,0,2,12,1.0,3.0,1.0,1.0,1,1,84.57328234324986,0.0,6573.323218900845,2,3,60.0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.28463532640843703,6573.323218900845,1,1,1_1,1_1_1,1_2_1,1_1_0_1
117,2,60.0,7,,0.0,0.0,,150.0,164.54205894094494,,71,0,0,0,0,0,0,0,0,1,,5,100119,2,2,0,0,2,43,2.0,3.0,2.0,1.5,2,2,46.791648175637185,0.0,9101.103606557379,0,1,60.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.016481517680111284,6067.402404371586,1,1,1_0,1_1_0,1_1_0,1_0_0_0
118,2,47.0,2,0.0,0.0,0.0,1047.106028633583,3380.0,0.0,3891.3211924188145,50,0,0,0,0,0,0,0,0,1,,2,100120,2,1,1,0,1,41,0.0,7.0,2.0,1.5,2,2,291.94583849463,780.0,21886.88855095497,0,1,157.0,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.15443035642690855,14591.25903396998,3,2,3_0,3_1_0,3_3_0,3_0_1_0
