"","X","aba","agepr","aise","ancons","depenses_combustibles_liquides","depenses_combustibles_solides","depenses_electricite","depenses_gaz_liquefie","depenses_gaz_ville","depenses_tot","dip14pr","htl","ident_men","identifiant_menage","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_04_5_0_0","poste_04_5_5_1","poste_04_5_5_2","revtot","stalog","surfhab_d","zeat","fioul","gaz_ville","electricite","strate","rural","petite_ville","moyenne_ville","grande_ville","paris","bat_av_49","bat_49_74","bat_ap_74","log_indiv","log_colec","ouest_sud","est_nord","aides_logement","depenses_energies","part_energies_depenses_tot","part_energies_revtot","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_1","donation_class_2","donation_class_3","donation_class_4","froid_cout","froid_impaye","froid_installation","froid_isolation","froid","gchauf_2","gchauf_6","gchauf_7","gchaufs_1","gchaufs_2","gchaufs_3","gchaufs_4","gchaufs_5","isolation_fenetres","isolation_murs","isolation_toit","majorite_double_vitrage"
"801",803,2,61,4,1,2377.54682460006,0,495.07912542762,105.055621802285,0,27637,60,1,11021,201700803,0,5,0,1,1,2322.2130994,0,0,0,30302,1,90,4,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2977.68157182996,0.107742575960848,0.0982668329427088,30302,8,4,"8","8_1","8_0","8_1_0",1,0,0,0,1,2,2,2,2,1,2,2,2,2,3,1,1
"804",806,2,61,4,1,0,965.003239149841,1135.08525979452,147.077870523199,0,27683.76,70,1,11026,201700806,2,3,1,3,2,3412.3708771,0,0,0,59445,1,70,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2247.16636946756,0.0811727297689173,0.037802445444824,29722.5,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"967",970,2,44,2,8,0,0,2401.34533059978,0,0,39464.6,31,1,11235,201700970,2,5,2,4,2.3,2268.6765243,0,0,0,73064,2,130,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2401.34533059978,0.0608480848811284,0.0328663272008073,31766.9565217391,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"1030",1034,2,43,3,9,0,0,1734.89266175491,0,0,22201.78,31,1,11315,201701034,2,4,0,2,1.5,844.32286385,0,0,0,44130,2,100,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1734.89266175491,0.0781420526532065,0.0393132259631749,29420,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"1041",1045,2,54,2,1,0,564.155739810677,655.874055053685,0,714.378228255538,26584.52,44,1,11325,201701045,2,6,0,2,1.5,1504.7670108,0,0,0,44448,1,110,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1934.4080231199,0.0727644517606449,0.0435206988642886,29632,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"1042",1046,2,79,3,9,395.50446226712,1113.46527594212,888.603558459831,196.103827364265,0,19827.64616275,50,1,11326,201701046,0,3,0,1,1,2886.3124602,0,0,0,29422,1,100,9,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2593.67712403334,0.130811146353119,0.0881543445052458,29422,8,4,"8","8_1","8_0","8_0_0",1,0,0,1,1,2,2,2,2,1,2,2,2,2,2,1,1
"1092",1096,2,46,1,7,0,148.462036792283,846.289103295077,1795.75076200706,0,75606.17,20,1,11393,201701096,2,8,2,4,2.1,1983.9778529,0,0,0,62049,1,180,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2790.50190209442,0.0369083885891114,0.0449725523714229,29547.1428571429,8,4,"8","8_1","8_0","8_0_0",0,0,0,1,1,2,2,2,1,2,2,2,2,1,3,4,1
"1095",1099,2,72,1,9,0,0,2151.93523387172,43.4229903449445,672.423563310764,30395.97774272,50,1,11397,201701099,0,6,0,2,1.5,1783.1733335,0,0,0,41692,1,120,5,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2867.78178752742,0.0943474104304565,0.0687849416561313,27794.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"1251",1255,2,66,1,6,0,1261.92731273441,1231.35064529434,0,0,72430.38,41,1,11596,201701255,2,7,0,2,1.5,1429.2308104,0,0,0,42746,1,90,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2493.27795802875,0.0344230964690334,0.0583277489830334,28497.3333333333,8,4,"8","8_1","8_0","8_0_0",1,0,0,1,1,2,2,2,2,1,2,2,2,2,2,1,1
"1274",1278,2,60,2,6,0,0,1745.4712755461,0,0,43554.6,70,1,11626,201701278,2,6,0,2,1.5,2478.5178234,0,0,0,42157,2,160,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1745.4712755461,0.0400754748188732,0.0414040675462224,28104.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"1338",1343,2,59,2,7,0,0,2083.98691686413,0,0,56181.64,42,1,11711,201701343,2,5,0,2,1.5,2420.0705776,0,0,0,44958,1,110,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2083.98691686413,0.0370937359048993,0.0463540841866659,29972,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"1344",1349,2,43,1,9,1002.32130865982,0,909.760786042208,134.471195906925,0,52807.316842,33,1,1172,201701349,2,5,2,4,2.1,2108.6418109,0,0,0,63307,2,120,5,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2046.55329060895,0.038755108439466,0.0323274407349732,30146.1904761905,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
"1529",1535,2,48,3,6,700.607904587469,0,883.314251564237,43.4229903449445,0,39244.12,31,1,11959,201701535,2,5,1,3,2,1887.0320813,0,0,0,54849,1,150,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1627.34514649665,0.0414672350022539,0.0296695499735027,27424.5,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"1542",1548,2,67,3,5,678.007649600777,0,1245.10284322288,100.853396930194,0,43810.64238259,50,1,11975,201701548,1,7,0,2,1.5,3427.9257319,0,0,0,47007,1,131,9,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2023.96388975385,0.0461979961872953,0.0430566487917513,31338,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
"1554",1560,2,35,3,1,0,0,492.963402669382,168.088994883656,0,18205.68,31,1,1199,201701560,2,4,2,4,2.1,1747.9798628,0,0,0,57811,1,150,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,661.052397553038,0.0363102283217676,0.0114347165341032,27529.0476190476,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"1645",1651,2,60,3,7,0,1336.15833113055,2115.72275823769,126.066746162742,0,42801.86584675,50,1,121,201701651,1,4,0,2,1.5,2478.5925457,0,0,0,43180,1,120,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3577.94783553098,0.0835932678342027,0.0828612282429593,28786.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"1663",1669,2,37,2,1,0,296.924073584567,761.660192965569,0,2031.07535484418,43137.67434384,50,1,12123,201701669,2,6,2,4,2.1,4816.4216305,0,0,0,58902,2,190,4,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3089.65962139431,0.0716232311637243,0.0524542396080661,28048.5714285714,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"1738",1745,2,48,2,1,565.006374667314,0,423.144551647538,0,0,16911.9111913,20,1,12219,201701745,1,3,0,1,1,1708.6605896,0,0,0,29645,1,50,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,988.150926314853,0.0584292878041594,0.0333328023718958,29645,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"1940",1947,2,40,3,9,0,0,1586.79206867827,0,0,51673.6508753,42,1,12473,201701947,2,4,2,4,2.1,2868.4506741,0,0,0,62045,2,120,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1586.79206867827,0.0307079535082116,0.0255748580655697,29545.2380952381,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2158",2166,NA,34,2,6,0,0,1015.7250388104,0,1848.74309723029,39312.34,42,1,12740,201702166,2,4,0,2,1.5,1831.3925169,0,0,0,41971,5,80,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2864.46813604069,0.0728643508893313,0.0682487464211168,27980.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2166",2174,2,77,2,5,0,296.924073584567,2621.3804974565,92.4489471860108,0,31068.4516935,50,1,1275,201702174,0,4,0,2,1.5,2011.9575552,0,0,0,44097,1,79,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3010.75351822708,0.0969070988129407,0.0682756994404853,29398,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
"2188",2196,2,46,4,1,1695.01912400194,0,1184.80474461311,126.066746162742,0,49680.8,31,1,12780,201702196,1,6,1,4,2.3,3472.6015803,0,0,0,68543,2,133,5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3005.89061477779,0.0605040702802248,0.0438540859719853,29801.3043478261,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2350",2358,2,55,1,1,3390.03824800388,0,2221.50889614958,0,0,59684.21754025,33,1,1299,201702358,2,7,2,4,2.5,2079.7470688,0,0,0,77495,1,165,5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,5611.54714415346,0.0940206201140047,0.0724117316491833,30998,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"2377",2387,2,49,2,5,0,0,437.954610955202,0,1284.48006923594,40047.5508753,60,1,13020,201702387,2,5,2,3,2,4266.142668,0,0,0,57809,1,100,5,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1722.43468019114,0.0430097382372883,0.0297952685601055,28904.5,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"2422",2433,2,42,1,7,0,0,983.811082580527,0,0,57891.41831898,42,1,13091,201702433,1,4,1,3,1.8,2150.5538686,0,0,0,50419,2,90,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,983.811082580527,0.0169940746167205,0.0195127051821838,28010.5555555556,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2424",2435,2,56,2,99,0,0,1363.58331768419,0,3069.02489825075,27143.74,50,1,13096,201702435,2,7,0,2,1.5,1500.0341278,0,0,0,42250,1,165,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4432.60821593494,0.163301306891937,0.104913803927454,28166.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"2473",2484,NA,26,3,9,0,0,1089.59722049241,44.8237319689749,0,26861.98784975,44,1,13168,201702484,2,5,0,2,1.5,1392.9917808,0,0,0,43080,3,90,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1134.42095246139,0.0422314595184341,0.0263328911899115,28720,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"2478",2489,2,40,3,1,0,296.924073584567,1361.46759492596,0,0,53380.83331691,31,1,13175,201702489,2,3,2,4,2.1,1715.7684695,0,0,0,58194,1,90,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1658.39166851052,0.0310671745917682,0.0284976401091267,27711.4285714286,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2495",2506,2,60,3,1,0,296.924073584567,1692.57820659015,96.6511720581022,0,54445.47,50,1,13198,201702506,2,7,1,3,2,2006.3898896,0,0,0,58945,1,90,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2086.15345223282,0.0383163824691535,0.0353915251884438,29472.5,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2518",2529,2,60,2,7,0,890.7722207537,930.918013624585,0,0,28822.0911913,31,1,13226,201702529,1,4,0,2,1.5,2107.4837107,0,0,0,45337,2,87,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1821.69023437828,0.0632046516780214,0.0401810934640202,30224.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2573",2584,2,34,1,1,0,0,2189.77305477601,0,0,46007.9,12,1,13292,201702584,2,5,3,5,2.4,1774.3992471,0,0,0,67041,2,150,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2189.77305477601,0.0475955880354463,0.0326631919985682,27933.75,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,1,1,2,2,1,2,2,2,1,2,1,1,1
"2584",2595,2,71,3,9,0,0,1015.54692395409,0,0,24621.72,50,1,13303,201702595,0,3,0,2,1.5,2764.8933953,0,0,0,42550,1,80,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1015.54692395409,0.041245978102021,0.0238671427486273,28366.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2609",2620,2,50,3,8,0,0,2708.12513054425,0,0,33215.38,50,1,13336,201702620,3,5,1,3,2,2109.8134088,0,0,0,62142,2,160,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2708.12513054425,0.0815322639856671,0.04357962618751,31071,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
"2639",2650,2,44,2,9,0,0,5381.53407604711,0,167.864684559676,89170.27873897,50,1,13381,201702650,2,6,3,5,2.8,3304.0903925,0,0,0,83787,2,220,8,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5549.39876060679,0.0622337267426477,0.0662322169382695,29923.9285714286,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
"2809",2822,2,51,3,2,0,0,3186.27847390596,0,448.237319689749,49351.6810895,71,1,13593,201702822,2,6,1,3,2,1686.8000592,0,0,0,56620,1,100,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3634.51579359571,0.0736452277482598,0.0641913774919766,28310,8,4,"8","8_1","8_0","8_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2909",2922,2,68,1,6,0,0,152.332038593114,0,0,35770.06,50,1,13720,201702922,1,5,0,2,1.5,1622.6703268,0,0,0,47574,1,102,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,152.332038593114,0.00425864643763846,0.00320200190425682,31716,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"2927",2940,2,63,3,5,0,0,2583.86194083348,0,4702.94296663846,56985.68,31,1,13744,201702940,0,5,0,2,1.5,1857.1672224,0,0,0,43116,1,120,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,7286.80490747194,0.127870807323383,0.169004659696445,28744,8,4,"8","8_1","8_0","8_0_0",1,0,0,0,1,2,2,2,1,2,2,2,2,2,1,2,2
"2961",2975,2,65,2,5,0,0,1957.08586582503,0,0,34838.9,31,1,13786,201702975,0,6,0,2,1.5,2209.9606053,0,0,0,44726,1,135,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1957.08586582503,0.0561753059317324,0.0437572299294601,29817.3333333333,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"2967",2981,2,60,3,9,0,0,888.603558459831,1372.72679154986,0,32595.65054875,31,1,13795,201702981,2,5,1,3,2,2284.5160746,0,0,0,55758,1,170,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2261.33035000969,0.0693752176115536,0.0405561596543938,27879,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"2983",2997,2,59,3,1,1130.01274933463,0,1216.54058598667,151.28009539529,0,54177.98822934,60,1,1381,201702997,2,7,1,3,2,2085.5786508,0,0,0,56220,1,200,9,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2497.83343071659,0.0461042115506957,0.0444296234563606,28110,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
"3152",3169,2,86,3,5,1957.18208184758,0,320.53199787301,126.066746162742,0,14459.4,70,1,14027,201703169,0,4,0,1,1,3306.8196276,0,0,0,28979,5,90,9,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2403.78082588333,0.166243469707134,0.0829490605570699,28979,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3171",3188,2,60,1,7,0,0,1144.60601220659,3591.50152401412,0,49891.34,41,1,14056,201703188,2,7,2,4,2.3,1529.3618123,0,0,0,68901,1,120,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4736.10753622071,0.0949284492302814,0.068737863546548,29956.9565217391,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3203",3220,2,78,2,4,0,0,507.773461977046,4202.2248720914,0,32714.84,41,1,14093,201703220,0,5,0,2,1.5,1985.9567455,0,0,0,44995,1,99,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,4709.99833406844,0.143971308863759,0.104678260563806,29996.6666666667,8,4,"8","8_1","8_0","8_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3206",3223,2,54,3,6,0,0,1338.19464458534,42.022248720914,0,29305.34,50,1,14099,201703223,3,4,1,3,2,1529.6970713,0,0,0,56327,1,161,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1380.21689330625,0.0470977949174538,0.0245036464449776,28163.5,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3213",3230,2,60,3,5,0,890.7722207537,1074.78716118475,0,0,25196.84,50,1,14109,201703230,1,4,0,2,1.5,3287.2676819,0,0,0,42487,1,84,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1965.55938193845,0.0780081701490523,0.0462626069606809,28324.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3239",3256,2,28,4,9,0,0,1057.86137911885,0,0,45745.53265476,50,1,14143,201703256,2,4,0,2,1.5,497.32590321,0,0,0,44515,2,89,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1057.86137911885,0.0231249111711627,0.0237641554334235,29676.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3277",3294,2,72,2,8,0,0,3173.58413735654,0,0,56991.48,41,1,14195,201703294,0,4,0,2,1.5,1516.675849,0,0,0,45117,1,130,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3173.58413735654,0.0556852381681707,0.0703412048087537,30078,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"3290",3307,2,51,3,1,989.891168417134,0,1012.37333981674,196.103827364265,0,32090.7308753,41,1,14209,201703307,3,7,1,3,2,4066.076252,0,0,0,55156,1,130,9,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2198.36833559814,0.0685047761654504,0.0398572836245945,27578,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3302",3319,2,34,2,9,0,668.079165565275,2909.11879257683,0,0,45178.16,50,1,14223,201703319,2,4,1,3,1.8,3120.2840605,0,0,0,52733,2,123,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3577.1979581421,0.0791798063077846,0.0678360411533973,29296.1111111111,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3319",3336,2,52,3,9,0,0,2115.72275823769,0,0,24655.90784975,50,1,14243,201703336,1,4,0,1,1,1944.158535,0,0,0,29089,2,95,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2115.72275823769,0.0858099718384187,0.0727327429006735,29089,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3408",3426,2,58,3,1,0,890.7722207537,1322.32672389856,103.654880178255,0,40370.64019747,70,1,14358,201703426,1,8,0,2,1.5,1765.499698,0,0,0,41150,2,120,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2316.75382483051,0.0573870965012762,0.0563002144551765,27433.3333333333,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
"3502",3521,2,47,3,9,0,296.924073584567,2115.72275823769,0,0,37571.78031599,30,1,14492,201703521,2,7,2,4,2.1,2138.4640362,0,0,0,63645,2,168,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2412.64683182226,0.0642143335112463,0.0379078770024709,30307.1428571429,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3629",3648,NA,34,2,6,0,0,911.925067738987,0,1659.81452632913,74181.627533756,33,1,14650,201703648,1,4,1,2,1.3,194.87739553,0,0,0,41279,3,80,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2571.73959406811,0.0346681473508768,0.0623014025065557,31753.0769230769,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
"3658",3677,2,44,3,1,0,519.617128772992,26.4465344779712,196.103827364265,0,37629.58,42,1,14689,201703677,1,4,0,1,1,2181.4984472,0,0,0,27558,2,90,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,742.167490615228,0.01972298097973,0.0269311085933387,27558,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3712",3731,NA,29,2,1,0,0,2335.75792509441,0,0,21418.72,43,1,14758,201703731,2,2,0,2,1.5,1720.9012019,0,0,0,44520,3,50,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2335.75792509441,0.109052171422681,0.0524653621988862,29680,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3750",3769,2,58,2,1,0,742.310183961416,1269.43365494262,156.883061891412,0,34263.83183336,41,1,14801,201703769,1,3,0,2,1.5,2397.5750663,0,0,0,47078,1,80,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2168.62690079544,0.0632920133201221,0.0460645503376406,31385.3333333333,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3788",3807,2,45,2,8,0,742.310183961416,1481.00593076638,49.0259568410663,0,50608.14,50,1,14850,201703807,2,5,2,4,2.3,2232.2901468,0,0,0,71561,1,120,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2272.34207156887,0.0449007229186623,0.0317539172394023,31113.4782608696,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3794",3814,2,43,1,8,0,549.309536131448,825.1318757127,490.259568410663,0,62078.94000007,31,1,14858,201703814,2,6,2,4,2.3,2376.9804594,0,0,0,66185,2,180,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1864.70098025481,0.030037577643122,0.0281740723767441,28776.0869565217,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3813",3833,2,68,3,5,949.210709441088,1484.62036792283,1481.00593076638,42.022248720914,0,95242.2720095,31,1,14881,201703833,0,6,0,2,1.5,1212.8104296,0,0,0,42437,1,120,9,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3956.85925685122,0.0415452001864943,0.0932407865035516,28291.3333333333,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3822",3842,2,42,3,1,1356.01529920155,0,976.406052926695,84.044497441828,0,74131.84,33,1,14892,201703842,2,5,1,3,2,1874.3619628,0,0,0,57316,1,130,9,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2416.46584957008,0.0325968686271658,0.0421604063362774,28658,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3824",3844,2,67,3,5,0,861.079813395243,1147.77959634395,126.066746162742,0,26917.9017506,31,1,14896,201703844,0,6,0,2,1.5,1810.3811156,0,0,0,42759,1,160,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2134.92615590193,0.0793125027233724,0.0499292816927883,28506,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3847",3867,2,69,3,10,0,0,2277.57554924288,0,0,49568.56,50,1,14927,201703867,0,5,0,2,1.5,1783.076273,0,0,0,43642,1,160,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2277.57554924288,0.0459479869748663,0.0521876987590595,29094.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"3898",3918,2,61,2,1,0,69.7771572923731,2074.46616445206,0,0,26292.32,71,1,14984,201703918,2,4,0,2,1.5,2456.6676446,0,0,0,44312,1,90,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2144.24332174443,0.0815539793272115,0.0483896759736512,29541.3333333333,8,4,"8","8_1","8_0","8_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
"3935",3955,2,48,4,4,2260.02549866926,0,1129.79595289893,134.471195906925,0,62258.54,33,1,15030,201703955,2,5,2,4,2.1,2080.2478831,0,0,0,60968,2,160,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3524.29264747511,0.0566073770357466,0.057805613559164,29032.380952381,8,4,"8","8_1","8_0","8_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"3957",3977,2,64,2,5,1428.33611515897,0,620.964629542763,134.471195906925,0,24524.18238259,70,1,15065,201703977,0,7,0,2,1.5,1464.5798999,0,0,0,41950,1,177,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2183.77194060866,0.0890456573247042,0.0520565420884066,27966.6666666667,8,4,"8","8_1","8_0","8_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
